# label, type1, x1, y1, type2, x2, y2, ...
12_5_ã—êÏê¥ó¨ê¸_ã—êÏìSìπ,0,-218309.39,-3814598.0,1,-218231.61,-3814555.2,1,-218181.33,-3814528.2,1,-218164.2,-3814520.0,1,-218063.89,-3814464.8,1,-217987.23,-3814429.5,1,-217892.53,-3814390.2,1,-217793.48,-3814350.8,1,-217665.55,-3814301.2,1,-217601.88,-3814275.8,1,-217557.89,-3814258.0,1,-217425.03,-3814203.2,1,-217277.61,-3814147.0,1,-217210.44,-3814120.8,1,-217191.4,-3814109.2,1,-217172.88,-3814094.8,1,-217168.3,-3814088.8,1,-217158.8,-3814071.0,1,-217130.61,-3814000.5,1,-217115.2,-3813952.2,1,-217094.86,-3813886.5,1,-217092.53,-3813858.2,1,-217094.4,-3813826.2,1,-217101.9,-3813785.5,1,-217104.89,-3813771.8,1,-217107.92,-3813765.2,1,-217109.8,-3813756.5,1,-217112.19,-3813751.0,1,-217117.42,-3813731.2
12_5_ã—êÏê¥ó¨ê¸_ã—êÏìSìπ,0,-218309.39,-3814598.0,1,-218231.61,-3814555.2,1,-218181.33,-3814528.2,1,-218164.2,-3814520.0,1,-218063.89,-3814464.8,1,-217987.23,-3814429.5,1,-217892.53,-3814390.2,1,-217793.48,-3814350.8,1,-217665.55,-3814301.2,1,-217601.88,-3814275.8,1,-217557.89,-3814258.0,1,-217425.03,-3814203.2,1,-217277.61,-3814147.0,1,-217210.44,-3814120.8,1,-217191.4,-3814109.2,1,-217172.88,-3814094.8,1,-217168.3,-3814088.8,1,-217158.8,-3814071.0,1,-217130.61,-3814000.5,1,-217115.2,-3813952.2,1,-217094.86,-3813886.5,1,-217092.53,-3813858.2,1,-217094.4,-3813826.2,1,-217101.9,-3813785.5,1,-217104.89,-3813771.8,1,-217107.92,-3813765.2,1,-217109.8,-3813756.5,1,-217112.19,-3813751.0,1,-217117.42,-3813731.2
12_5_ã—êÏê¥ó¨ê¸_ã—êÏìSìπ,0,-218376.48,-3814635.0,1,-218309.39,-3814598.0
12_5_ã—êÏê¥ó¨ê¸_ã—êÏìSìπ,0,-218376.48,-3814635.0,1,-218309.39,-3814598.0
