# label, type1, x1, y1, type2, x2, y2, ...
è¿åGâ°ìcç`ê¸,0,-91682.89,-3820346.5,1,-91647.73,-3820168.2,1,-91712.86,-3819872.8,1,-91748.875,-3819711.2,1,-91650.125,-3819600.0,1,-91612.23,-3819464.8,1,-91408.48,-3819340.8,1,-91641.96,-3819157.5,1,-91661.96,-3818800.5,1,-91466.625,-3818420.5,1,-91484.19,-3818020.0,1,-91530.805,-3817976.5,1,-92435.47,-3817668.8,1,-92468.5,-3817677.0,1,-92481.01,-3817724.2,1,-92610.94,-3817751.0,1,-92770.945,-3817588.0,1,-92888.97,-3817558.2,1,-93383.22,-3817456.5,1,-93520.89,-3817279.8,1,-93836.58,-3817145.2,1,-94167.18,-3816857.0,1,-94252.28,-3816695.5,1,-94405.83,-3816553.8,1,-94394.305,-3816491.2,1,-94474.83,-3816280.0,1,-94776.375,-3816206.5
