# label, type1, x1, y1, type2, x2, y2, ...
ëÂí√ìÏãΩâFé°ê¸,0,142571.61,-3861006.5,1,142724.31,-3861000.5,1,142853.95,-3861057.0,1,142904.86,-3861055.0
âFé°ñÿâÆê¸,0,143026.11,-3860896.5,1,142938.97,-3860622.8,1,142861.42,-3860595.0,1,142831.17,-3860473.2,1,142929.38,-3860377.0,1,143029.98,-3860342.2,1,143176.7,-3860182.8,1,143224.02,-3860088.5
çëìπ307çÜ,0,146804.39,-3859735.0,1,146854.11,-3859702.2,1,146954.72,-3859667.8
çëìπ307çÜ,0,146804.39,-3859735.0,1,146784.33,-3859809.8,1,146613.56,-3859810.0,1,146527.2,-3859751.8,1,146339.4,-3859839.0,1,146209.83,-3859850.2,1,146043.69,-3859838.2
âFé°ñÿâÆê¸,0,147046.48,-3856094.5,1,147170.25,-3855997.5,1,147167.88,-3855936.0,1,147295.19,-3855931.2,1,147313.56,-3855745.8,1,147336.66,-3855683.5,1,147282.19,-3855593.2,1,147380.48,-3855497.0,1,147431.42,-3855495.2
âFé°ñÿâÆê¸,0,144291.52,-3858893.2,1,144230.53,-3858504.8,1,144427.19,-3858251.0,1,144380.89,-3858043.5,1,144331.17,-3857682.2,1,144627.2,-3857689.2,1,144639.02,-3857599.8,1,144879.11,-3857347.2
çëìπ307çÜ,0,150310.73,-3859447.2,1,150385.92,-3859413.5,1,150519.03,-3859562.5,1,150737.53,-3859277.2,1,150834.66,-3859150.5
âFé°ñÿâÆê¸,0,144900.83,-3857315.8,1,144999.1,-3857219.5,1,145075.47,-3857216.5,1,145125.2,-3857184.0
çëìπ307çÜ,0,146954.72,-3859667.8,1,147357.22,-3859529.2,1,147638.36,-3859549.2
âFé°ñÿâÆê¸,0,143852.31,-3859202.5,1,143786.27,-3858946.8
çëìπ307çÜ,0,149903.53,-3859462.8,1,150031.95,-3859488.5
çëìπ307çÜ,0,149407.45,-3859820.0,1,149589.12,-3859905.5,1,149638.86,-3859872.8,1,149734.78,-3859715.2,1,149805.25,-3859558.8,1,149903.53,-3859462.8
âFé°ñÿâÆê¸,0,146546.73,-3856360.0,1,146545.55,-3856329.2,1,146672.86,-3856324.2,1,146801.34,-3856350.2,1,146824.44,-3856287.8
âFé°ñÿâÆê¸,0,145479.25,-3857108.8,1,145605.36,-3857073.0,1,145627.25,-3856980.0
çëìπ307çÜ,0,150031.95,-3859488.5,1,150109.48,-3859516.5,1,150236.73,-3859511.5
ëÂí√ìÏãΩâFé°ê¸,0,145179.3,-3863182.8,1,145098.2,-3863062.8,1,145041.36,-3862911.0,1,145036.58,-3862788.0,1,145085.1,-3862724.8,1,145001.6,-3862543.2
çëìπ307çÜ,0,149202.67,-3859797.2,1,149407.45,-3859820.0
ëÂí√ìÏãΩâFé°ê¸,0,143555.45,-3861399.0,1,143578.5,-3861336.5,1,143547.08,-3861184.0,1,143338.69,-3861069.0,1,143135.1,-3861076.8,1,143103.66,-3860924.2,1,143077.02,-3860894.5
âFé°ñÿâÆê¸,0,144900.83,-3857315.8,1,144879.11,-3857347.2
ëÂí√ìÏãΩâFé°ê¸,0,145001.6,-3862543.2,1,145024.66,-3862480.8,1,144769.02,-3862460.0,1,144543.6,-3862561.0,1,144308.62,-3862416.2,1,144280.78,-3862355.8,1,144025.14,-3862334.8,1,143755.12,-3861945.2,1,143676.39,-3861886.8,1,143619.52,-3861735.0
çëìπ307çÜ,0,147638.36,-3859549.2,1,147715.9,-3859577.0,1,148091.77,-3859408.8
çëìπ307çÜ,0,150236.73,-3859511.5,1,150313.08,-3859508.8,1,150310.73,-3859447.2
çëìπ307çÜ,0,143180.05,-3858305.5,1,143754.56,-3858852.5,1,143786.27,-3858946.8
çëìπ307çÜ,0,152103.7,-3859010.0,1,152237.97,-3859189.5,1,152315.48,-3859217.5,1,152440.4,-3859151.0,1,152616.22,-3859083.0,1,152797.88,-3859168.5
