# label, type1, x1, y1, type2, x2, y2, ...
11_1_ìåäCìπêVä≤ê¸_ìåäCó∑ãqìSìπ,0,222239.89,-3907585.0,1,222340.58,-3907470.0,1,222429.53,-3907370.0,1,222506.5,-3907283.0,1,222531.86,-3907254.5,1,222592.45,-3907186.8,1,222625.48,-3907149.5,1,222679.89,-3907087.5,1,222736.19,-3907033.5,1,222792.44,-3906978.0,1,222885.16,-3906897.0,1,222951.27,-3906838.5,1,223000.47,-3906797.0,1,223046.55,-3906760.5,1,223101.56,-3906718.0,1,223124.19,-3906701.0,1,223148.48,-3906682.2,1,223178.5,-3906662.8,1,223233.72,-3906626.8,1,223297.77,-3906584.8,1,223342.48,-3906557.2,1,223361.28,-3906546.0,1,223401.8,-3906521.2,1,223458.8,-3906490.0,1,223509.31,-3906464.0,1,223562.42,-3906439.5,1,223635.08,-3906404.8,1,223737.67,-3906353.5,1,223849.31,-3906300.5,1,223962.52,-3906244.5,1,224066.55,-3906192.5,1,224167.55,-3906139.5,1,224234.36,-3906104.2,1,224273.44,-3906082.5,1,224317.48,-3906060.0,1,224338.89,-3906047.5,1,224358.94,-3906036.0,1,224425.73,-3905996.8,1,224590.17,-3905905.8,1,224709.81,-3905839.2,1,224821.33,-3905775.5,1,224984.97,-3905684.8,1,225141.38,-3905598.2,1,225202.36,-3905563.0,1,225341.02,-3905483.5,1,225466.88,-3905414.8,1,225630.06,-3905323.8,1,225655.88,-3905309.5,1,225765.72,-3905247.2,1,225872.34,-3905187.0,1,226004.25,-3905112.8,1,226205.33,-3904999.8,1,226297.39,-3904948.8,1,226394.28,-3904895.5,1,226479.77,-3904847.2,1,226559.52,-3904802.2,1,226631.11,-3904758.5,1,226747.22,-3904683.2,1,226779.7,-3904663.5,1,226824.3,-3904631.0,1,226850.17,-3904610.0,1,226924.62,-3904552.2,1,226961.83,-3904522.5,1,226981.75,-3904503.5,1,227034.7,-3904458.2,1,227084.92,-3904413.2,1,227120.69,-3904377.8,1,227165.47,-3904331.0,1,227240.05,-3904250.5,1,227314.45,-3904161.0,1,227355.81,-3904106.0,1,227380.36,-3904071.0,1,227419.89,-3904016.0,1,227462.89,-3903951.8,1,227515.8,-3903862.5,1,227562.92,-3903778.2,1,227572.84,-3903760.0,1,227615.52,-3903682.0,1,227689.39,-3903535.8,1,227697.75,-3903519.8,1,227769.95,-3903384.2,1,227808.4,-3903311.5,1,227877.72,-3903179.5,1,227926.89,-3903087.8,1,227935.78,-3903071.2,1,227943.52,-3903058.5,1,228034.69,-3902886.8,1,228124.78,-3902715.8,1,228141.55,-3902685.2,1,228205.83,-3902567.8,1,228263.45,-3902459.0,1,228355.39,-3902285.5,1,228376.42,-3902245.0,1,228392.7,-3902216.5,1,228431.83,-3902141.8,1,228444.25,-3902118.2,1,228470.55,-3902068.0,1,228487.78,-3902035.0,1,228556.77,-3901904.0,1,228580.48,-3901858.8,1,228598.66,-3901823.5,1,228644.08,-3901736.2,1,228654.33,-3901716.5,1,228665.61,-3901694.2,1,228701.8,-3901624.8,1,228724.3,-3901581.8,1,228765.69,-3901502.5,1,228784.34,-3901471.0,1,228886.77,-3901278.8,1,228911.64,-3901232.5,1,228940.16,-3901180.5,1,228996.45,-3901075.2,1,229045.17,-3900985.2,1,229106.77,-3900868.8,1,229176.11,-3900740.0,1,229231.08,-3900642.2,1,229254.58,-3900596.0,1,229256.92,-3900592.2,1,229269.45,-3900563.0,1,229280.27,-3900537.2,1,229284.9,-3900528.0,1,229291.1,-3900515.2,1,229357.03,-3900388.5,1,229368.3,-3900368.8,1,229408.39,-3900298.2,1,229419.53,-3900277.5,1,229465.62,-3900194.0,1,229478.78,-3900170.2,1,229521.53,-3900094.0,1,229532.53,-3900074.8,1,229580.62,-3899991.0,1,229604.11,-3899953.0,1,229617.02,-3899930.0,1,229664.81,-3899854.5,1,229676.92,-3899835.8,1,229773.7,-3899693.8,1,229846.73,-3899599.2,1,229922.27,-3899511.8,1,230009.45,-3899420.5,1,230112.61,-3899320.8,1,230212.58,-3899230.2,1,230281.84,-3899173.8,1,230357.39,-3899117.0,1,230492.92,-3899023.2,1,230506.62,-3899014.5,1,230544.55,-3898990.0,1,230612.88,-3898947.8,1,230710.5,-3898888.2,1,230920.11,-3898755.5,1,230932.11,-3898747.8,1,231067.06,-3898664.8,1,231285.44,-3898528.8,1,231318.78,-3898509.0,1,231347.02,-3898489.8,1,231387.89,-3898465.8,1,231417.11,-3898448.5,1,231452.1,-3898426.0,1,231481.25,-3898406.5,1,231579.98,-3898347.5,1,231602.47,-3898333.2,1,231684.86,-3898279.5,1,231698.05,-3898272.5,1,231713.75,-3898263.8,1,231804.17,-3898207.0,1,231823.25,-3898195.0,1,231907.23,-3898142.8,1,231945.4,-3898119.8,1,231980.58,-3898097.2,1,232423.78,-3897825.5,1,232465.97,-3897802.5,1,232550.05,-3897759.0,1,232631.64,-3897721.2,1,232713.1,-3897684.5,1,232788.03,-3897652.5,1,232839.17,-3897630.2,1,232877.77,-3897615.5,1,232946.5,-3897589.5,1,233015.05,-3897566.8,1,233159.16,-3897529.8,1,233294.83,-3897497.8,1,233394.47,-3897477.5,1,233605.56,-3897442.2,1,233686.7,-3897428.5,1,233709.52,-3897425.8,1,233810.05,-3897408.5,1,234035.22,-3897374.0,1,234151.83,-3897357.2,1,234250.11,-3897340.0,1,234278.5,-3897334.8,1,234357.6,-3897320.0,1,234391.52,-3897313.8,1,234481.34,-3897295.0,1,234510.02,-3897289.8,1,234597.02,-3897271.0,1,234624.81,-3897264.2,1,234711.17,-3897238.5,1,234738.64,-3897229.8,1,234821.4,-3897200.2,1,234854.16,-3897188.0,1,234956.61,-3897149.0,1,235053.84,-3897109.2,1,235126.64,-3897072.0,1,235240.7,-3897008.5,1,235310.8,-3896963.8,1,235357.36,-3896934.0,1,235389.03,-3896913.5,1,235411.9,-3896897.2,1,235566.28,-3896790.0,1,235636.27,-3896732.0,1,235722.11,-3896648.2,1,235776.55,-3896595.0,1,235839.88,-3896524.2,1,235914.77,-3896431.0,1,235973.5,-3896350.0,1,236028.84,-3896268.2,1,236102.38,-3896165.8,1,236129.22,-3896126.0,1,236314.73,-3895851.0,1,236342.45,-3895810.0,1,236506.16,-3895562.0,1,236520.66,-3895540.0,1,236606.27,-3895410.2,1,236659.56,-3895335.8,1,236675.7,-3895314.0,1,236734.06,-3895241.0,1,236799.02,-3895166.2,1,236819.39,-3895145.2,1,236876.66,-3895085.2,1,236925.31,-3895036.5,1,237031.27,-3894940.8,1,237140.7,-3894852.0,1,237190.61,-3894814.8,1,237244.67,-3894775.5,1,237286.66,-3894745.2,1,237364.05,-3894689.5,1,237413.08,-3894650.8,1,237429.22,-3894637.8,1,237446.98,-3894624.2,1,237545.56,-3894538.2,1,237596.34,-3894490.0,1,237633.45,-3894451.8,1,237676.92,-3894400.2,1,237733.4,-3894328.5,1,237773.38,-3894268.8,1,237819.53,-3894193.2,1,237858.97,-3894119.0,1,237909.84,-3894017.0,1,237956.08,-3893912.8,1,237994.84,-3893814.8,1,238028.47,-3893713.0,1,238038.75,-3893680.5,1,238065.92,-3893595.0,1,238092.48,-3893513.5,1,238112.0,-3893453.5,1,238136.95,-3893373.2,1,238165.22,-3893294.0,1,238200.58,-3893223.2,1,238247.47,-3893144.5,1,238328.34,-3893032.0,1,238377.11,-3892970.8,1,238421.75,-3892914.8
12_4_å¢éRê¸_ñºå√âÆìSìπ,0,238612.62,-3894755.5,1,238565.94,-3894639.5
12_4_å¢éRê¸_ñºå√âÆìSìπ,0,238334.66,-3894072.0,1,238319.2,-3894007.8,1,238317.16,-3893972.0,1,238318.84,-3893942.2,1,238323.11,-3893916.2,1,238332.4,-3893884.2,1,238343.6,-3893858.2,1,238352.86,-3893840.8,1,238361.08,-3893828.2,1,238399.19,-3893786.5
12_4_ñºå√âÆñ{ê¸_ñºå√âÆìSìπ,0,238027.38,-3893895.2,1,238096.89,-3893904.8
12_4_å¢éRê¸_ñºå√âÆìSìπ,0,238096.89,-3893904.8,1,238157.8,-3893928.8,1,238201.78,-3893951.2,1,238254.64,-3893986.8,1,238288.6,-3894015.8,1,238312.22,-3894040.8,1,238334.66,-3894072.0
12_4_ñºå√âÆñ{ê¸_ñºå√âÆìSìπ,0,236958.33,-3893917.8,1,237001.08,-3893901.2,1,237008.69,-3893899.2,1,237042.38,-3893890.8,1,237090.61,-3893883.2,1,237470.56,-3893869.5
12_4_ñºå√âÆñ{ê¸_ñºå√âÆìSìπ,0,238399.19,-3893786.5,1,238450.6,-3893737.5,1,238473.05,-3893716.0,1,238540.8,-3893651.8,1,238543.19,-3893649.2,1,238545.84,-3893646.0,1,238547.42,-3893644.0,1,238555.44,-3893628.2,1,238565.02,-3893602.8,1,238572.83,-3893566.8,1,238573.56,-3893538.5,1,238570.0,-3893503.5,1,238564.56,-3893473.5,1,238547.8,-3893424.0,1,238523.31,-3893372.0,1,238517.3,-3893353.5
12_4_ñºå√âÆñ{ê¸_ñºå√âÆìSìπ,0,238399.19,-3893786.5,1,238450.6,-3893737.5,1,238473.05,-3893716.0,1,238540.8,-3893651.8,1,238543.19,-3893649.2,1,238545.84,-3893646.0,1,238547.42,-3893644.0,1,238555.44,-3893628.2,1,238565.02,-3893602.8,1,238572.83,-3893566.8,1,238573.56,-3893538.5,1,238570.0,-3893503.5,1,238564.56,-3893473.5,1,238547.8,-3893424.0,1,238523.31,-3893372.0,1,238517.3,-3893353.5
12_4_èÈñkê¸_ìåäCåí éñã∆,0,237149.61,-3895803.0,1,237141.23,-3895778.5,1,237132.4,-3895738.8,1,237130.31,-3895726.2,1,237129.88,-3895724.0,1,237124.28,-3895691.8,1,237075.77,-3895369.2,1,237053.97,-3895232.0,1,237049.02,-3895177.5,1,237053.97,-3895115.5,1,237062.28,-3895072.5,1,237077.02,-3895023.5,1,237091.42,-3894995.5,1,237126.33,-3894941.0,1,237155.84,-3894905.0,1,237184.69,-3894874.5,1,237224.36,-3894836.2,1,237262.0,-3894804.0,1,237266.62,-3894800.0,1,237305.72,-3894773.2,1,237336.6,-3894752.8,1,237370.61,-3894727.0,1,237432.34,-3894676.2,1,237623.6,-3894498.5
11_2_ìåäCìπê¸_ìåäCó∑ãqìSìπ,0,237796.25,-3894318.2,1,237752.08,-3894377.8,1,237635.77,-3894509.5
11_2_ìåäCìπê¸_ìåäCó∑ãqìSìπ,0,237796.25,-3894318.2,1,237752.08,-3894377.8,1,237635.77,-3894509.5
11_2_ìåäCìπê¸_ìåäCó∑ãqìSìπ,0,236836.36,-3895227.0,1,236898.78,-3895146.2,1,236939.72,-3895092.5,1,236982.48,-3895045.0,1,237010.58,-3895016.5,1,237050.23,-3894981.2,1,237102.61,-3894940.8,1,237223.47,-3894865.2,1,237275.61,-3894826.5,1,237323.64,-3894790.5,1,237376.05,-3894751.0,1,237447.02,-3894688.2,1,237462.81,-3894673.0,1,237569.73,-3894573.0,1,237587.12,-3894556.2,1,237635.77,-3894509.5
12_4_ñºå√âÆñ{ê¸_ñºå√âÆìSìπ,0,237470.56,-3893869.5,1,237556.64,-3893867.8,1,237577.42,-3893867.5,1,237634.23,-3893866.5
11_2_ìåäCìπê¸_ìåäCó∑ãqìSìπ,0,236836.36,-3895227.0,1,236898.78,-3895146.2,1,236939.72,-3895092.5,1,236982.48,-3895045.0,1,237010.58,-3895016.5,1,237050.23,-3894981.2,1,237102.61,-3894940.8,1,237223.47,-3894865.2,1,237275.61,-3894826.5,1,237323.64,-3894790.5,1,237376.05,-3894751.0,1,237447.02,-3894688.2,1,237462.81,-3894673.0,1,237569.73,-3894573.0,1,237587.12,-3894556.2,1,237635.77,-3894509.5
12_4_èÈñkê¸_ìåäCåí éñã∆,0,237623.6,-3894498.5,1,237747.06,-3894374.5,1,237796.25,-3894318.2
12_4_ñºå√âÆñ{ê¸_ñºå√âÆìSìπ,0,238027.38,-3893895.2,1,238096.89,-3893904.8
12_4_ñºå√âÆñ{ê¸_ñºå√âÆìSìπ,0,237470.56,-3893869.5,1,237556.64,-3893867.8,1,237577.42,-3893867.5,1,237634.23,-3893866.5
12_4_ñºå√âÆñ{ê¸_ñºå√âÆìSìπ,0,238096.89,-3893904.8,1,238138.7,-3893911.8,1,238168.3,-3893910.0,1,238204.64,-3893904.8,1,238240.86,-3893895.5,1,238268.61,-3893883.5,1,238302.83,-3893865.0,1,238330.38,-3893845.8,1,238399.19,-3893786.5
12_4_å¢éRê¸_ñºå√âÆìSìπ,0,238565.94,-3894639.5,1,238434.11,-3894312.0,1,238373.94,-3894168.8,1,238334.66,-3894072.0
12_4_ñºå√âÆñ{ê¸_ñºå√âÆìSìπ,0,238096.89,-3893904.8,1,238138.7,-3893911.8,1,238168.3,-3893910.0,1,238204.64,-3893904.8,1,238240.86,-3893895.5,1,238268.61,-3893883.5,1,238302.83,-3893865.0,1,238330.38,-3893845.8,1,238399.19,-3893786.5
12_4_å¢éRê¸_ñºå√âÆìSìπ,0,238096.89,-3893904.8,1,238157.8,-3893928.8,1,238201.78,-3893951.2,1,238254.64,-3893986.8,1,238288.6,-3894015.8,1,238312.22,-3894040.8,1,238334.66,-3894072.0
12_4_ñºå√âÆñ{ê¸_ñºå√âÆìSìπ,0,236857.9,-3893984.8,1,236958.33,-3893917.8
12_4_èÈñkê¸_ìåäCåí éñã∆,0,237149.61,-3895803.0,1,237141.23,-3895778.5,1,237132.4,-3895738.8,1,237130.31,-3895726.2,1,237129.88,-3895724.0,1,237124.28,-3895691.8,1,237075.77,-3895369.2,1,237053.97,-3895232.0,1,237049.02,-3895177.5,1,237053.97,-3895115.5,1,237062.28,-3895072.5,1,237077.02,-3895023.5,1,237091.42,-3894995.5,1,237126.33,-3894941.0,1,237155.84,-3894905.0,1,237184.69,-3894874.5,1,237224.36,-3894836.2,1,237262.0,-3894804.0,1,237266.62,-3894800.0,1,237305.72,-3894773.2,1,237336.6,-3894752.8,1,237370.61,-3894727.0,1,237432.34,-3894676.2,1,237623.6,-3894498.5
12_4_ñºå√âÆñ{ê¸_ñºå√âÆìSìπ,0,236364.8,-3894325.8,1,236449.69,-3894267.8,1,236491.7,-3894238.2,1,236758.03,-3894054.5,1,236825.45,-3894007.2,1,236857.9,-3893984.8
12_4_ñºå√âÆñ{ê¸_ñºå√âÆìSìπ,0,236857.9,-3893984.8,1,236958.33,-3893917.8
12_4_å¢éRê¸_ñºå√âÆìSìπ,0,238334.66,-3894072.0,1,238319.2,-3894007.8,1,238317.16,-3893972.0,1,238318.84,-3893942.2,1,238323.11,-3893916.2,1,238332.4,-3893884.2,1,238343.6,-3893858.2,1,238352.86,-3893840.8,1,238361.08,-3893828.2,1,238399.19,-3893786.5
