# label, type1, x1, y1, type2, x2, y2, ...
çëìπ429çÜ,0,13944.717,-3899142.2,1,13839.767,-3899086.2,1,13660.22,-3899065.0,1,13460.203,-3899137.2,1,13048.625,-3899066.8,1,12923.203,-3899104.2,1,12714.933,-3899022.8,1,12528.769,-3898878.5,1,12396.735,-3898793.2,1,12064.676,-3898780.0,1,11891.726,-3898881.8,1,11801.642,-3899102.5,1,11882.85,-3899190.8,1,11711.5625,-3899323.2,1,11778.938,-3899628.0,1,11653.523,-3899665.5,1,11596.075,-3899545.2,1,11209.892,-3899473.2,1,10804.914,-3899525.8,1,10674.524,-3899471.2,1,10394.959,-3899486.2,1,10262.904,-3899400.8
çëìπ429çÜ,0,21616.66,-3897288.0,1,21465.795,-3897326.8,1,21305.203,-3897181.0,1,21089.45,-3897439.0,1,21068.902,-3897532.5,1,20843.422,-3897606.0,1,20713.105,-3897551.2,1,20565.494,-3897651.5,1,20451.422,-3897904.0,1,20278.406,-3898005.8,1,20156.217,-3898104.5,1,20113.521,-3898261.0,1,19819.96,-3898492.2,1,19623.178,-3898626.0,1,19443.666,-3898604.5,1,19246.887,-3898738.2,1,18765.693,-3898794.5,1,18660.783,-3898738.2,1,18103.35,-3898798.5,1,17974.654,-3898774.5,1,17571.326,-3898857.5,1,17202.463,-3898630.2,1,16787.664,-3898498.0,1,16813.936,-3898034.2,1,16778.7,-3897851.0,1,16637.79,-3897550.2,1,16563.176,-3897585.0,1,16456.596,-3897498.0,1,16178.649,-3897543.5,1,16190.122,-3897758.8,1,16172.9,-3897914.0,1,15928.581,-3898112.0,1,15913.006,-3898297.8,1,15789.212,-3898366.0,1,15754.79,-3898676.2,1,15413.772,-3898971.8,1,15123.6,-3899264.8,1,14847.347,-3899341.0,1,14547.329,-3899449.5,1,14531.789,-3899635.2,1,14433.433,-3899702.2,1,14303.08,-3899647.5,1,14253.901,-3899681.0,1,14260.487,-3899804.0,1,14157.193,-3899778.5,1,14112.957,-3899904.2,1,13982.6045,-3899849.5,1,13998.132,-3899663.8,1,14037.428,-3899445.8,1,13929.187,-3899328.2,1,14002.133,-3899262.5,1,13944.717,-3899142.2
çëìπ429çÜ,0,10262.904,-3899400.8,1,9881.672,-3899421.2,1,9636.315,-3899126.0,1,9602.591,-3898973.5,1,9333.46,-3898710.5,1,9247.23,-3898530.2,1,9288.094,-3898343.0,1,9079.754,-3898261.5,1,8961.444,-3897959.5,1,8722.68,-3897787.2,1,8544.733,-3897797.0,1,8295.964,-3897440.2,1,8314.726,-3897316.0,1,8208.041,-3897229.0,1,8028.416,-3897208.0,1,7752.5215,-3896822.0,1,7532.457,-3896525.2,1,7314.047,-3896259.5,1,7222.7583,-3895987.0,1,7002.66,-3895690.5,1,6714.609,-3895551.8
çëìπ429çÜ,0,6714.609,-3895551.8,1,6558.6997,-3895498.5,1,6319.8203,-3895326.2,1,5852.063,-3895166.5
