# label, type1, x1, y1, type2, x2, y2, ...
11_2_éµîˆê¸_êºì˙ñ{ó∑ãqìSìπ,0,230989.72,-4068178.0,1,230971.11,-4068141.5,1,230870.34,-4067945.0,1,230822.8,-4067853.2,1,230737.38,-4067684.0,1,230705.88,-4067621.2,1,230643.72,-4067495.0,1,230622.36,-4067456.2,1,230610.2,-4067434.0,1,230426.77,-4067071.5,1,230379.06,-4066974.8,1,230301.84,-4066819.5,1,230211.89,-4066640.5,1,230172.97,-4066567.0,1,230161.47,-4066546.0,1,230131.72,-4066491.0,1,230087.73,-4066407.8,1,230066.52,-4066367.8,1,230057.25,-4066351.8,1,230028.52,-4066295.5,1,230011.95,-4066266.8,1,229957.39,-4066163.0,1,229953.38,-4066155.0,1,229898.22,-4066052.0
11_2_éµîˆê¸_êºì˙ñ{ó∑ãqìSìπ,0,229818.02,-4065893.2,1,229816.0,-4065889.2,1,229787.31,-4065831.0,1,229755.12,-4065764.0,1,229697.56,-4065645.0,1,229672.1,-4065592.8,1,229670.52,-4065590.8,1,229642.05,-4065531.2,1,229626.55,-4065497.0,1,229589.05,-4065421.0,1,229582.83,-4065408.2,1,229576.8,-4065395.5,1,229543.55,-4065326.2,1,229510.05,-4065258.2,1,229502.64,-4065241.5,1,229450.44,-4065133.5,1,229448.03,-4065128.5,1,229423.05,-4065077.0,1,229394.84,-4065017.5,1,229314.38,-4064851.0,1,229266.84,-4064752.2,1,229238.72,-4064695.0,1,229235.52,-4064690.2,1,229181.19,-4064577.2,1,229151.12,-4064515.8,1,229137.69,-4064487.5,1,229127.03,-4064467.2,1,229125.64,-4064463.0,1,229123.67,-4064460.5,1,229082.17,-4064374.0,1,229060.08,-4064329.0,1,229044.7,-4064299.0,1,229035.94,-4064279.5,1,229017.14,-4064240.0,1,229013.22,-4064232.2,1,228990.45,-4064186.0,1,228959.56,-4064121.0,1,228956.92,-4064116.8,1,228909.33,-4064019.0,1,228905.38,-4064009.8,1,228885.92,-4063970.0,1,228828.4,-4063852.5,1,228782.81,-4063758.8,1,228690.36,-4063567.8,1,228636.73,-4063455.2,1,228631.4,-4063445.5,1,228622.0,-4063425.2,1,228610.66,-4063403.8,1,228602.64,-4063385.2,1,228578.06,-4063336.0
11_2_éµîˆê¸_êºì˙ñ{ó∑ãqìSìπ,0,229818.02,-4065893.2,1,229816.0,-4065889.2,1,229787.31,-4065831.0,1,229755.12,-4065764.0,1,229697.56,-4065645.0,1,229672.1,-4065592.8,1,229670.52,-4065590.8,1,229642.05,-4065531.2,1,229626.55,-4065497.0,1,229589.05,-4065421.0,1,229582.83,-4065408.2,1,229576.8,-4065395.5,1,229543.55,-4065326.2,1,229510.05,-4065258.2,1,229502.64,-4065241.5,1,229450.44,-4065133.5,1,229448.03,-4065128.5,1,229423.05,-4065077.0,1,229394.84,-4065017.5,1,229314.38,-4064851.0,1,229266.84,-4064752.2,1,229238.72,-4064695.0,1,229235.52,-4064690.2,1,229181.19,-4064577.2,1,229151.12,-4064515.8,1,229137.69,-4064487.5,1,229127.03,-4064467.2,1,229125.64,-4064463.0,1,229123.67,-4064460.5,1,229082.17,-4064374.0,1,229060.08,-4064329.0,1,229044.7,-4064299.0,1,229035.94,-4064279.5,1,229017.14,-4064240.0,1,229013.22,-4064232.2,1,228990.45,-4064186.0,1,228959.56,-4064121.0,1,228956.92,-4064116.8,1,228909.33,-4064019.0,1,228905.38,-4064009.8,1,228885.92,-4063970.0,1,228828.4,-4063852.5,1,228782.81,-4063758.8,1,228690.36,-4063567.8,1,228636.73,-4063455.2,1,228631.4,-4063445.5,1,228622.0,-4063425.2,1,228610.66,-4063403.8,1,228602.64,-4063385.2,1,228578.06,-4063336.0
11_2_éµîˆê¸_êºì˙ñ{ó∑ãqìSìπ,0,230989.72,-4068178.0,1,230971.11,-4068141.5,1,230870.34,-4067945.0,1,230822.8,-4067853.2,1,230737.38,-4067684.0,1,230705.88,-4067621.2,1,230643.72,-4067495.0,1,230622.36,-4067456.2,1,230610.2,-4067434.0,1,230426.77,-4067071.5,1,230379.06,-4066974.8,1,230301.84,-4066819.5,1,230211.89,-4066640.5,1,230172.97,-4066567.0,1,230161.47,-4066546.0,1,230131.72,-4066491.0,1,230087.73,-4066407.8,1,230066.52,-4066367.8,1,230057.25,-4066351.8,1,230028.52,-4066295.5,1,230011.95,-4066266.8,1,229957.39,-4066163.0,1,229953.38,-4066155.0,1,229898.22,-4066052.0
