# label, type1, x1, y1, type2, x2, y2, ...
11_2_âzå„ê¸_ìåì˙ñ{ó∑ãqìSìπ,0,399139.8,-4134879.8,1,399126.84,-4134802.0,1,399089.8,-4134590.0,1,399058.25,-4134409.2,1,399040.47,-4134318.2,1,399027.94,-4134277.0,1,399019.28,-4134250.2,1,399003.88,-4134204.2,1,398989.72,-4134177.8,1,398893.84,-4134062.2,1,398732.25,-4133865.0,1,398672.16,-4133795.2,1,398630.03,-4133754.2,1,398586.16,-4133721.5,1,398545.12,-4133696.2,1,398482.75,-4133670.2,1,398408.4,-4133644.5
11_2_âzå„ê¸_ìåì˙ñ{ó∑ãqìSìπ,0,399139.8,-4134879.8,1,399126.84,-4134802.0,1,399089.8,-4134590.0,1,399058.25,-4134409.2,1,399040.47,-4134318.2,1,399027.94,-4134277.0,1,399019.28,-4134250.2,1,399003.88,-4134204.2,1,398989.72,-4134177.8,1,398893.84,-4134062.2,1,398732.25,-4133865.0,1,398672.16,-4133795.2,1,398630.03,-4133754.2,1,398586.16,-4133721.5,1,398545.12,-4133696.2,1,398482.75,-4133670.2,1,398408.4,-4133644.5
11_2_âzå„ê¸_ìåì˙ñ{ó∑ãqìSìπ,0,399164.75,-4135029.8,1,399235.22,-4135425.0,1,399245.94,-4135467.8,1,399261.28,-4135507.2,1,399283.88,-4135545.5,1,399398.22,-4135741.8,1,399518.75,-4135943.2,1,399586.25,-4136056.2,1,399768.56,-4136369.0,1,399903.22,-4136597.8,1,399941.8,-4136671.0,1,399986.94,-4136751.0,1,400027.56,-4136817.2,1,400077.4,-4136890.2,1,400107.6,-4136928.8,1,400134.94,-4136963.8,1,400193.5,-4137036.5,1,400251.62,-4137107.8,1,400308.06,-4137179.0,1,400386.78,-4137276.8,1,400423.25,-4137322.0,1,400482.8,-4137394.2,1,400541.2,-4137464.5,1,400597.06,-4137535.2,1,400653.4,-4137605.0,1,400715.84,-4137683.5,1,400729.22,-4137699.8
11_2_âzå„ê¸_ìåì˙ñ{ó∑ãqìSìπ,0,400729.22,-4137699.8,1,400776.47,-4137758.0
11_2_âzå„ê¸_ìåì˙ñ{ó∑ãqìSìπ,0,400729.22,-4137699.8,1,400776.47,-4137758.0
11_2_âzå„ê¸_ìåì˙ñ{ó∑ãqìSìπ,0,399164.75,-4135029.8,1,399139.8,-4134879.8
11_2_âzå„ê¸_ìåì˙ñ{ó∑ãqìSìπ,0,402661.2,-4139680.5,1,402452.34,-4139557.2,1,402406.8,-4139530.5,1,402403.25,-4139528.5,1,402316.28,-4139477.2,1,402254.25,-4139438.8,1,402193.28,-4139400.8,1,402071.5,-4139330.2,1,402022.44,-4139298.2,1,401974.56,-4139259.5,1,401943.7,-4139229.2,1,401912.75,-4139196.0,1,401859.94,-4139129.0,1,401760.25,-4139004.5,1,401644.34,-4138858.2,1,401560.62,-4138751.2,1,401524.94,-4138705.5,1,401410.6,-4138562.2,1,401303.84,-4138425.0,1,401206.44,-4138303.5,1,401100.88,-4138170.5,1,401035.38,-4138088.2,1,400981.62,-4138018.0,1,400947.28,-4137973.2,1,400889.7,-4137901.2,1,400826.62,-4137821.2,1,400776.47,-4137758.0
11_2_âzå„ê¸_ìåì˙ñ{ó∑ãqìSìπ,0,399164.75,-4135029.8,1,399139.8,-4134879.8
11_2_âzå„ê¸_ìåì˙ñ{ó∑ãqìSìπ,0,402661.2,-4139680.5,1,402452.34,-4139557.2,1,402406.8,-4139530.5,1,402403.25,-4139528.5,1,402316.28,-4139477.2,1,402254.25,-4139438.8,1,402193.28,-4139400.8,1,402071.5,-4139330.2,1,402022.44,-4139298.2,1,401974.56,-4139259.5,1,401943.7,-4139229.2,1,401912.75,-4139196.0,1,401859.94,-4139129.0,1,401760.25,-4139004.5,1,401644.34,-4138858.2,1,401560.62,-4138751.2,1,401524.94,-4138705.5,1,401410.6,-4138562.2,1,401303.84,-4138425.0,1,401206.44,-4138303.5,1,401100.88,-4138170.5,1,401035.38,-4138088.2,1,400981.62,-4138018.0,1,400947.28,-4137973.2,1,400889.7,-4137901.2,1,400826.62,-4137821.2,1,400776.47,-4137758.0
11_2_âzå„ê¸_ìåì˙ñ{ó∑ãqìSìπ,0,399164.75,-4135029.8,1,399235.22,-4135425.0,1,399245.94,-4135467.8,1,399261.28,-4135507.2,1,399283.88,-4135545.5,1,399398.22,-4135741.8,1,399518.75,-4135943.2,1,399586.25,-4136056.2,1,399768.56,-4136369.0,1,399903.22,-4136597.8,1,399941.8,-4136671.0,1,399986.94,-4136751.0,1,400027.56,-4136817.2,1,400077.4,-4136890.2,1,400107.6,-4136928.8,1,400134.94,-4136963.8,1,400193.5,-4137036.5,1,400251.62,-4137107.8,1,400308.06,-4137179.0,1,400386.78,-4137276.8,1,400423.25,-4137322.0,1,400482.8,-4137394.2,1,400541.2,-4137464.5,1,400597.06,-4137535.2,1,400653.4,-4137605.0,1,400715.84,-4137683.5,1,400729.22,-4137699.8
