# label, type1, x1, y1, type2, x2, y2, ...
高田沖美江田島線,0,-177031.61,-3810916.0,1,-176904.88,-3810876.0,1,-176644.77,-3810888.5,1,-176562.97,-3810944.5,1,-176515.81,-3810879.2
高田沖美江田島線,0,-176515.81,-3810879.2,1,-176189.39,-3810732.2,1,-176008.86,-3810719.2,1,-175762.0,-3810547.0
高田沖美江田島線,0,-177246.78,-3810807.5,1,-177295.42,-3810888.2,1,-177430.47,-3810956.8,1,-177678.95,-3810962.0,1,-177752.5,-3810948.8,1,-177884.03,-3810958.2,1,-177938.27,-3810924.8,1,-178005.97,-3811028.8,1,-178073.47,-3811027.5,1,-178127.02,-3811111.8,1,-178200.7,-3811132.5,1,-178253.9,-3811185.8,1,-178551.55,-3811120.2,1,-178753.3,-3811162.5,1,-178825.38,-3811133.8,1,-178921.02,-3811137.5,1,-178986.11,-3811061.5,1,-179189.81,-3811005.0,1,-179205.45,-3810931.8,1,-179275.48,-3810859.5,1,-179473.28,-3810848.8,1,-179535.44,-3810741.8,1,-179562.28,-3810477.5
高田沖美江田島線,0,-177162.78,-3810894.2,1,-177031.61,-3810916.0
高田沖美江田島線,0,-174624.86,-3804338.0,1,-174647.2,-3804351.8,1,-174994.84,-3804423.0,1,-175088.86,-3804414.0,1,-175148.05,-3804384.2,1,-175405.8,-3804334.5,1,-175494.33,-3804257.2,1,-175564.88,-3804249.8,1,-175672.14,-3804164.5,1,-175910.16,-3804209.2,1,-176092.5,-3804234.8,1,-176191.23,-3804232.2,1,-176293.52,-3804289.2,1,-176327.28,-3804288.5,1,-176366.28,-3804251.0,1,-176420.48,-3804254.8,1,-176465.55,-3804313.8,1,-176570.31,-3804299.5,1,-176654.47,-3804392.2,1,-176730.64,-3804487.2,1,-176826.5,-3804525.0,1,-176878.86,-3804590.8,1,-176998.53,-3804658.0,1,-177074.42,-3804793.5,1,-177163.06,-3804895.8,1,-177267.39,-3804996.0,1,-177375.56,-3805115.0,1,-177555.92,-3805276.5,1,-177573.92,-3805315.0,1,-177618.52,-3805380.0,1,-177691.6,-3805410.0,1,-177749.25,-3805510.0,1,-178001.03,-3805651.8,1,-178013.34,-3805733.2,1,-178096.5,-3805767.0,1,-178123.42,-3805861.8,1,-178179.89,-3805906.0,1,-178204.3,-3805963.5,1,-178245.72,-3806000.5,1,-178263.86,-3806073.0,1,-178299.47,-3806118.8,1,-178351.2,-3806264.8,1,-178415.64,-3806306.5,1,-178445.72,-3806321.2,1,-178472.25,-3806385.0,1,-178446.16,-3806423.2,1,-178457.2,-3806486.0,1,-178513.31,-3806499.2,1,-178528.56,-3806611.8,1,-178643.84,-3806812.0,1,-178650.17,-3806868.0,1,-178547.39,-3806963.0,1,-178523.72,-3807075.8,1,-178627.84,-3807358.8,1,-178779.64,-3807375.8,1,-178814.56,-3807430.8,1,-178796.8,-3807497.8,1,-178844.55,-3807590.8,1,-178797.5,-3807668.0,1,-178813.86,-3807765.0,1,-178866.98,-3807855.5,1,-178810.28,-3807922.8,1,-178789.92,-3808097.8,1,-178768.0,-3808185.8,1,-178646.31,-3808183.2,1,-178626.17,-3808247.0,1,-178643.48,-3808294.5,1,-178619.52,-3808447.8,1,-178841.73,-3808890.8,1,-178976.86,-3809138.8,1,-179101.61,-3809314.8,1,-179084.62,-3809406.5,1,-179140.62,-3809456.8,1,-179126.98,-3809502.2,1,-179154.61,-3809550.8,1,-179104.11,-3809640.0,1,-179116.92,-3809678.0,1,-179195.33,-3809705.2,1,-179205.34,-3809746.2,1,-179226.56,-3809775.5,1,-179216.66,-3809877.0,1,-179259.4,-3809895.5,1,-179258.39,-3810053.5,1,-179349.92,-3810078.5,1,-179408.72,-3810126.0,1,-179413.94,-3810197.5,1,-179462.72,-3810204.2,1,-179568.22,-3810323.2,1,-179562.28,-3810477.5
高田沖美江田島線,0,-177246.78,-3810807.5,1,-177216.58,-3810867.2,1,-177162.78,-3810894.2
