# label, type1, x1, y1, type2, x2, y2, ...
12_4_つくばエクスプレス_首都圏新都市鉄道,0,509289.9,-3957793.8,1,509390.38,-3957881.8
12_4_つくばエクスプレス_首都圏新都市鉄道,0,509289.9,-3957793.8,1,509390.38,-3957881.8
12_4_つくばエクスプレス_首都圏新都市鉄道,0,509390.38,-3957881.8,1,509823.62,-3958265.0,1,509915.5,-3958346.0,1,510061.8,-3958448.0,1,510475.03,-3958747.2,1,510661.53,-3958874.0,1,510776.34,-3958937.2,1,510954.3,-3959004.2,1,511522.66,-3959166.8,1,511893.0,-3959258.5,1,512025.44,-3959318.8,1,512117.22,-3959378.5,1,512191.38,-3959441.8,1,512263.1,-3959515.5,1,512308.9,-3959571.8,1,512346.22,-3959631.8
12_4_つくばエクスプレス_首都圏新都市鉄道,0,509390.38,-3957881.8,1,509823.62,-3958265.0,1,509915.5,-3958346.0,1,510061.8,-3958448.0,1,510475.03,-3958747.2,1,510661.53,-3958874.0,1,510776.34,-3958937.2,1,510954.3,-3959004.2,1,511522.66,-3959166.8,1,511893.0,-3959258.5,1,512025.44,-3959318.8,1,512117.22,-3959378.5,1,512191.38,-3959441.8,1,512263.1,-3959515.5,1,512308.9,-3959571.8,1,512346.22,-3959631.8
12_4_つくばエクスプレス_首都圏新都市鉄道,0,509289.9,-3957793.8,1,508790.62,-3957375.0,1,508253.8,-3957033.8,1,508222.56,-3957013.0,1,508199.28,-3957002.0,1,507774.25,-3956878.8,1,507733.06,-3956864.8,1,507692.78,-3956842.0,1,507665.16,-3956822.2,1,507634.53,-3956798.5,1,507602.03,-3956766.0,1,507565.6,-3956718.2,1,507325.34,-3956381.2,1,507306.38,-3956338.8,1,507295.12,-3956295.0,1,507289.4,-3956242.2,1,507292.16,-3955648.8,1,507290.0,-3955497.5,1,507278.62,-3955388.5
