# label, type1, x1, y1, type2, x2, y2, ...
11_2_èÌî÷ê¸_ìåì˙ñ{ó∑ãqìSìπ,0,537530.3,-3979843.0,1,537473.1,-3979727.8,1,537441.56,-3979666.0,1,537393.75,-3979577.5,1,537361.5,-3979514.2,1,537334.4,-3979463.5,1,537284.9,-3979366.5,1,537278.4,-3979353.5,1,537223.75,-3979244.0,1,537106.2,-3979016.2,1,537046.0,-3978897.2,1,537036.8,-3978877.8,1,536982.56,-3978772.8,1,536887.44,-3978588.2,1,536858.1,-3978531.5,1,536767.0,-3978354.5,1,536696.0,-3978217.0,1,536622.2,-3978077.5,1,536610.94,-3978056.0,1,536563.4,-3977962.0,1,536477.9,-3977798.8,1,536447.06,-3977738.5,1,536430.06,-3977705.5,1,536358.06,-3977562.8,1,536302.2,-3977452.0,1,536279.2,-3977407.2,1,536237.0,-3977325.2,1,536195.94,-3977245.5,1,536166.56,-3977181.8,1,536147.1,-3977131.8,1,536129.25,-3977089.0,1,536119.94,-3977068.8,1,536096.4,-3976998.2,1,536079.8,-3976927.5,1,536069.6,-3976877.8,1,536066.56,-3976840.0,1,536059.9,-3976744.2,1,536054.5,-3976678.0,1,536046.44,-3976579.2
11_2_èÌî÷ê¸_ìåì˙ñ{ó∑ãqìSìπ,0,537530.3,-3979843.0,1,537473.1,-3979727.8,1,537441.56,-3979666.0,1,537393.75,-3979577.5,1,537361.5,-3979514.2,1,537334.4,-3979463.5,1,537284.9,-3979366.5,1,537278.4,-3979353.5,1,537223.75,-3979244.0,1,537106.2,-3979016.2,1,537046.0,-3978897.2,1,537036.8,-3978877.8,1,536982.56,-3978772.8,1,536887.44,-3978588.2,1,536858.1,-3978531.5,1,536767.0,-3978354.5,1,536696.0,-3978217.0,1,536622.2,-3978077.5,1,536610.94,-3978056.0,1,536563.4,-3977962.0,1,536477.9,-3977798.8,1,536447.06,-3977738.5,1,536430.06,-3977705.5,1,536358.06,-3977562.8,1,536302.2,-3977452.0,1,536279.2,-3977407.2,1,536237.0,-3977325.2,1,536195.94,-3977245.5,1,536166.56,-3977181.8,1,536147.1,-3977131.8,1,536129.25,-3977089.0,1,536119.94,-3977068.8,1,536096.4,-3976998.2,1,536079.8,-3976927.5,1,536069.6,-3976877.8,1,536066.56,-3976840.0,1,536059.9,-3976744.2,1,536054.5,-3976678.0,1,536046.44,-3976579.2
