# label, type1, x1, y1, type2, x2, y2, ...
11_2_ïPêVê¸_êºì˙ñ{ó∑ãqìSìπ,0,-10918.782,-3884338.0,1,-10956.685,-3884336.2,1,-11002.3,-3884338.0,1,-11031.323,-3884340.5,1,-11054.579,-3884345.5,1,-11090.186,-3884357.0,1,-11126.264,-3884374.5,1,-11155.146,-3884392.5,1,-11205.075,-3884427.2,1,-11228.268,-3884443.5,1,-11335.365,-3884515.2,1,-11368.674,-3884539.5,1,-11397.632,-3884569.2,1,-11544.963,-3884751.8,1,-11603.152,-3884823.0,1,-11636.355,-3884862.2,1,-11662.683,-3884884.8,1,-11687.625,-3884904.2,1,-11725.428,-3884932.0,1,-11838.703,-3885011.5,1,-11952.988,-3885094.2,1,-11965.542,-3885103.2,1,-11987.724,-3885119.2,1,-12424.779,-3885435.5,1,-12449.676,-3885455.8,1,-12463.876,-3885468.2,1,-12499.674,-3885503.8,1,-12525.5625,-3885534.2,1,-12539.238,-3885557.5,1,-12569.307,-3885619.8,1,-12590.475,-3885663.8,1,-12606.793,-3885697.5,1,-12623.764,-3885732.8,1,-12635.22,-3885756.2,1,-12685.637,-3885860.8,1,-12705.321,-3885901.5,1,-12718.302,-3885922.5,1,-12742.667,-3885952.2,1,-12856.37,-3886072.8,1,-12875.03,-3886092.5,1,-13164.136,-3886399.0,1,-13179.588,-3886415.2,1,-13302.042,-3886545.2,1,-13402.63,-3886651.8,1,-13431.313,-3886686.2,1,-13459.807,-3886720.8,1,-13478.257,-3886739.5,1,-13531.834,-3886795.5,1,-13595.741,-3886856.2,1,-13604.798,-3886863.5,1,-13622.766,-3886880.8,1,-13650.309,-3886906.2,1,-13652.52,-3886907.8
11_2_ïPêVê¸_êºì˙ñ{ó∑ãqìSìπ,0,-7395.462,-3884838.5,1,-7423.3115,-3884861.8,1,-7449.5967,-3884883.8,1,-7478.4497,-3884904.0,1,-7508.202,-3884921.2,1,-7535.091,-3884932.0,1,-7802.0376,-3885025.0,1,-7809.689,-3885028.0,1,-7883.7173,-3885056.0,1,-7943.092,-3885078.0,1,-8032.871,-3885105.8,1,-8061.7173,-3885111.2,1,-8382.494,-3885142.2,1,-8589.214,-3885162.2,1,-8633.306,-3885163.2,1,-8669.682,-3885159.0,1,-8703.075,-3885153.8,1,-8750.33,-3885139.2,1,-8791.303,-3885123.5,1,-8802.889,-3885117.0,1,-8827.95,-3885102.8,1,-8860.608,-3885081.2,1,-8896.956,-3885051.2,1,-8928.835,-3885023.8,1,-9042.806,-3884927.5,1,-9157.122,-3884840.2,1,-9193.901,-3884817.2,1,-9227.165,-3884798.0,1,-9286.079,-3884774.0,1,-9329.223,-3884762.2,1,-9364.355,-3884754.0,1,-9390.384,-3884752.2,1,-9407.621,-3884753.2,1,-9444.526,-3884756.0,1,-9476.485,-3884762.0,1,-9537.381,-3884778.2,1,-9693.439,-3884818.0,1,-9777.675,-3884839.5,1,-9830.906,-3884853.0,1,-9883.698,-3884866.0,1,-9903.753,-3884867.8,1,-9918.953,-3884868.8,1,-9931.558,-3884868.8,1,-9965.471,-3884867.5,1,-9996.403,-3884863.8,1,-10037.076,-3884855.0,1,-10073.59,-3884842.0,1,-10108.333,-3884825.8,1,-10123.804,-3884817.2,1,-10164.176,-3884784.5,1,-10305.295,-3884670.2,1,-10454.286,-3884553.8,1,-10561.0,-3884476.0,1,-10624.044,-3884434.2,1,-10662.384,-3884409.8,1,-10711.641,-3884387.5,1,-10761.14,-3884369.2
11_2_ïPêVê¸_êºì˙ñ{ó∑ãqìSìπ,0,-7316.617,-3884758.0,1,-7395.462,-3884838.5
11_2_ïPêVê¸_êºì˙ñ{ó∑ãqìSìπ,0,-7395.462,-3884838.5,1,-7423.3115,-3884861.8,1,-7449.5967,-3884883.8,1,-7478.4497,-3884904.0,1,-7508.202,-3884921.2,1,-7535.091,-3884932.0,1,-7802.0376,-3885025.0,1,-7809.689,-3885028.0,1,-7883.7173,-3885056.0,1,-7943.092,-3885078.0,1,-8032.871,-3885105.8,1,-8061.7173,-3885111.2,1,-8382.494,-3885142.2,1,-8589.214,-3885162.2,1,-8633.306,-3885163.2,1,-8669.682,-3885159.0,1,-8703.075,-3885153.8,1,-8750.33,-3885139.2,1,-8791.303,-3885123.5,1,-8802.889,-3885117.0,1,-8827.95,-3885102.8,1,-8860.608,-3885081.2,1,-8896.956,-3885051.2,1,-8928.835,-3885023.8,1,-9042.806,-3884927.5,1,-9157.122,-3884840.2,1,-9193.901,-3884817.2,1,-9227.165,-3884798.0,1,-9286.079,-3884774.0,1,-9329.223,-3884762.2,1,-9364.355,-3884754.0,1,-9390.384,-3884752.2,1,-9407.621,-3884753.2,1,-9444.526,-3884756.0,1,-9476.485,-3884762.0,1,-9537.381,-3884778.2,1,-9693.439,-3884818.0,1,-9777.675,-3884839.5,1,-9830.906,-3884853.0,1,-9883.698,-3884866.0,1,-9903.753,-3884867.8,1,-9918.953,-3884868.8,1,-9931.558,-3884868.8,1,-9965.471,-3884867.5,1,-9996.403,-3884863.8,1,-10037.076,-3884855.0,1,-10073.59,-3884842.0,1,-10108.333,-3884825.8,1,-10123.804,-3884817.2,1,-10164.176,-3884784.5,1,-10305.295,-3884670.2,1,-10454.286,-3884553.8,1,-10561.0,-3884476.0,1,-10624.044,-3884434.2,1,-10662.384,-3884409.8,1,-10711.641,-3884387.5,1,-10761.14,-3884369.2
11_2_ïPêVê¸_êºì˙ñ{ó∑ãqìSìπ,0,-4678.6646,-3883908.0,1,-4898.748,-3883842.8,1,-5039.372,-3883806.0,1,-5134.9595,-3883787.0,1,-5241.806,-3883769.0,1,-5447.2734,-3883742.2,1,-5516.8223,-3883733.5,1,-5677.957,-3883713.2,1,-5711.179,-3883711.2,1,-5751.937,-3883714.2,1,-5780.9097,-3883717.5,1,-5802.9805,-3883724.2,1,-5830.5757,-3883737.5,1,-5885.723,-3883766.2,1,-5942.2446,-3883796.8,1,-5988.687,-3883826.5,1,-6037.206,-3883860.5,1,-6078.9604,-3883887.0,1,-6108.8896,-3883901.2,1,-6149.784,-3883916.8,1,-6192.6245,-3883925.2,1,-6222.422,-3883928.5,1,-6252.312,-3883928.5,1,-6285.5767,-3883925.8,1,-6316.538,-3883919.5,1,-6346.8354,-3883905.8,1,-6431.5933,-3883855.0,1,-6455.913,-3883841.0,1,-6487.9175,-3883822.8,1,-6499.026,-3883816.5,1,-6555.513,-3883793.0,1,-6605.836,-3883779.2,1,-6628.099,-3883776.0,1,-6652.3535,-3883778.0,1,-6687.7886,-3883779.2,1,-6711.8706,-3883784.5,1,-6738.9897,-3883793.0,1,-6775.111,-3883808.2,1,-6812.6675,-3883827.5,1,-6840.694,-3883846.2,1,-6870.6733,-3883874.2,1,-6890.685,-3883896.5,1,-6907.278,-3883924.0,1,-6918.671,-3883945.8,1,-6933.053,-3883984.8,1,-6937.8613,-3884010.8,1,-6967.9775,-3884192.2,1,-6985.0923,-3884281.5,1,-6996.74,-3884340.0,1,-7004.5894,-3884356.0,1,-7019.5728,-3884384.2,1,-7031.0083,-3884403.5,1,-7049.955,-3884425.0,1,-7075.5312,-3884453.0,1,-7160.7744,-3884549.0,1,-7180.79,-3884571.0,1,-7191.0103,-3884585.8,1,-7210.4165,-3884618.8,1,-7253.611,-3884683.8,1,-7274.9253,-3884712.2,1,-7316.617,-3884758.0
11_2_ïPêVê¸_êºì˙ñ{ó∑ãqìSìπ,0,-10761.14,-3884369.2,1,-10779.686,-3884361.5,1,-10821.27,-3884349.8,1,-10863.468,-3884342.0,1,-10918.782,-3884338.0
11_2_ïPêVê¸_êºì˙ñ{ó∑ãqìSìπ,0,-10761.14,-3884369.2,1,-10779.686,-3884361.5,1,-10821.27,-3884349.8,1,-10863.468,-3884342.0,1,-10918.782,-3884338.0
11_2_ïPêVê¸_êºì˙ñ{ó∑ãqìSìπ,0,-7316.617,-3884758.0,1,-7395.462,-3884838.5
11_2_ïPêVê¸_êºì˙ñ{ó∑ãqìSìπ,0,-10918.782,-3884338.0,1,-10956.685,-3884336.2,1,-11002.3,-3884338.0,1,-11031.323,-3884340.5,1,-11054.579,-3884345.5,1,-11090.186,-3884357.0,1,-11126.264,-3884374.5,1,-11155.146,-3884392.5,1,-11205.075,-3884427.2,1,-11228.268,-3884443.5,1,-11335.365,-3884515.2,1,-11368.674,-3884539.5,1,-11397.632,-3884569.2,1,-11544.963,-3884751.8,1,-11603.152,-3884823.0,1,-11636.355,-3884862.2,1,-11662.683,-3884884.8,1,-11687.625,-3884904.2,1,-11725.428,-3884932.0,1,-11838.703,-3885011.5,1,-11952.988,-3885094.2,1,-11965.542,-3885103.2,1,-11987.724,-3885119.2,1,-12424.779,-3885435.5,1,-12449.676,-3885455.8,1,-12463.876,-3885468.2,1,-12499.674,-3885503.8,1,-12525.5625,-3885534.2,1,-12539.238,-3885557.5,1,-12569.307,-3885619.8,1,-12590.475,-3885663.8,1,-12606.793,-3885697.5,1,-12623.764,-3885732.8,1,-12635.22,-3885756.2,1,-12685.637,-3885860.8,1,-12705.321,-3885901.5,1,-12718.302,-3885922.5,1,-12742.667,-3885952.2,1,-12856.37,-3886072.8,1,-12875.03,-3886092.5,1,-13164.136,-3886399.0,1,-13179.588,-3886415.2,1,-13302.042,-3886545.2,1,-13402.63,-3886651.8,1,-13431.313,-3886686.2,1,-13459.807,-3886720.8,1,-13478.257,-3886739.5,1,-13531.834,-3886795.5,1,-13595.741,-3886856.2,1,-13604.798,-3886863.5,1,-13622.766,-3886880.8,1,-13650.309,-3886906.2,1,-13652.52,-3886907.8
11_2_ïPêVê¸_êºì˙ñ{ó∑ãqìSìπ,0,-4678.6646,-3883908.0,1,-4898.748,-3883842.8,1,-5039.372,-3883806.0,1,-5134.9595,-3883787.0,1,-5241.806,-3883769.0,1,-5447.2734,-3883742.2,1,-5516.8223,-3883733.5,1,-5677.957,-3883713.2,1,-5711.179,-3883711.2,1,-5751.937,-3883714.2,1,-5780.9097,-3883717.5,1,-5802.9805,-3883724.2,1,-5830.5757,-3883737.5,1,-5885.723,-3883766.2,1,-5942.2446,-3883796.8,1,-5988.687,-3883826.5,1,-6037.206,-3883860.5,1,-6078.9604,-3883887.0,1,-6108.8896,-3883901.2,1,-6149.784,-3883916.8,1,-6192.6245,-3883925.2,1,-6222.422,-3883928.5,1,-6252.312,-3883928.5,1,-6285.5767,-3883925.8,1,-6316.538,-3883919.5,1,-6346.8354,-3883905.8,1,-6431.5933,-3883855.0,1,-6455.913,-3883841.0,1,-6487.9175,-3883822.8,1,-6499.026,-3883816.5,1,-6555.513,-3883793.0,1,-6605.836,-3883779.2,1,-6628.099,-3883776.0,1,-6652.3535,-3883778.0,1,-6687.7886,-3883779.2,1,-6711.8706,-3883784.5,1,-6738.9897,-3883793.0,1,-6775.111,-3883808.2,1,-6812.6675,-3883827.5,1,-6840.694,-3883846.2,1,-6870.6733,-3883874.2,1,-6890.685,-3883896.5,1,-6907.278,-3883924.0,1,-6918.671,-3883945.8,1,-6933.053,-3883984.8,1,-6937.8613,-3884010.8,1,-6967.9775,-3884192.2,1,-6985.0923,-3884281.5,1,-6996.74,-3884340.0,1,-7004.5894,-3884356.0,1,-7019.5728,-3884384.2,1,-7031.0083,-3884403.5,1,-7049.955,-3884425.0,1,-7075.5312,-3884453.0,1,-7160.7744,-3884549.0,1,-7180.79,-3884571.0,1,-7191.0103,-3884585.8,1,-7210.4165,-3884618.8,1,-7253.611,-3884683.8,1,-7274.9253,-3884712.2,1,-7316.617,-3884758.0
