# label, type1, x1, y1, type2, x2, y2, ...
11_2_âúâHê¸_ìåì˙ñ{ó∑ãqìSìπ,0,526617.5,-4401959.5,1,526588.1,-4402077.5,1,526579.75,-4402108.5,1,526562.5,-4402172.5,1,526464.75,-4402533.0,1,526415.2,-4402714.0,1,526370.4,-4402881.5,1,526300.25,-4403130.0,1,526260.6,-4403289.5,1,526222.0,-4403443.5,1,526192.9,-4403560.0,1,526144.2,-4403749.5,1,526138.7,-4403781.0,1,526137.0,-4403838.0,1,526142.3,-4403872.5,1,526156.94,-4403936.5,1,526173.06,-4403993.5,1,526197.56,-4404060.0,1,526222.6,-4404116.5,1,526250.1,-4404173.0,1,526281.06,-4404230.5,1,526335.1,-4404336.0,1,526357.1,-4404377.5,1,526431.44,-4404516.0,1,526487.2,-4404620.5,1,526568.94,-4404774.5,1,526705.5,-4405040.0,1,526779.7,-4405180.5,1,526838.6,-4405292.5,1,526857.9,-4405329.0,1,526911.8,-4405430.5,1,526997.2,-4405595.5,1,527171.06,-4405937.0,1,527204.44,-4406003.5,1,527233.4,-4406070.5,1,527265.7,-4406147.5,1,527289.25,-4406215.0,1,527302.0,-4406253.5,1,527324.8,-4406327.5,1,527402.06,-4406586.0,1,527483.06,-4406879.5
11_2_íjé≠ê¸_ìåì˙ñ{ó∑ãqìSìπ,0,526617.5,-4401959.5,1,526590.94,-4401998.5,1,526560.06,-4402039.5,1,526518.9,-4402080.0,1,526497.8,-4402096.5,1,526479.1,-4402111.5,1,526442.94,-4402134.0,1,526413.1,-4402148.0,1,526346.2,-4402168.0,1,526241.06,-4402200.0,1,526193.56,-4402213.5,1,526122.2,-4402234.5,1,525924.8,-4402288.0,1,525888.2,-4402301.0,1,525830.7,-4402323.0,1,525769.6,-4402352.5,1,525696.7,-4402392.5,1,525635.1,-4402427.5,1,525505.2,-4402498.5,1,525478.56,-4402514.0,1,525434.75,-4402539.5,1,525368.75,-4402575.0,1,525311.25,-4402608.0,1,525200.56,-4402670.0,1,525118.7,-4402716.5,1,525091.94,-4402733.0,1,525051.7,-4402760.5,1,525017.44,-4402793.0,1,524977.2,-4402835.5,1,524945.8,-4402875.5,1,524900.0,-4402935.0,1,524815.5,-4403040.5,1,524748.4,-4403125.0,1,524743.6,-4403132.0,1,524680.3,-4403224.5,1,524661.75,-4403249.0,1,524622.1,-4403304.0,1,524587.8,-4403351.5,1,524575.9,-4403371.5,1,524485.7,-4403546.0,1,524359.4,-4403792.5,1,524260.12,-4403987.0
11_2_íjé≠ê¸_ìåì˙ñ{ó∑ãqìSìπ,0,526617.5,-4401959.5,1,526590.94,-4401998.5,1,526560.06,-4402039.5,1,526518.9,-4402080.0,1,526497.8,-4402096.5,1,526479.1,-4402111.5,1,526442.94,-4402134.0,1,526413.1,-4402148.0,1,526346.2,-4402168.0,1,526241.06,-4402200.0,1,526193.56,-4402213.5,1,526122.2,-4402234.5,1,525924.8,-4402288.0,1,525888.2,-4402301.0,1,525830.7,-4402323.0,1,525769.6,-4402352.5,1,525696.7,-4402392.5,1,525635.1,-4402427.5,1,525505.2,-4402498.5,1,525478.56,-4402514.0,1,525434.75,-4402539.5,1,525368.75,-4402575.0,1,525311.25,-4402608.0,1,525200.56,-4402670.0,1,525118.7,-4402716.5,1,525091.94,-4402733.0,1,525051.7,-4402760.5,1,525017.44,-4402793.0,1,524977.2,-4402835.5,1,524945.8,-4402875.5,1,524900.0,-4402935.0,1,524815.5,-4403040.5,1,524748.4,-4403125.0,1,524743.6,-4403132.0,1,524680.3,-4403224.5,1,524661.75,-4403249.0,1,524622.1,-4403304.0,1,524587.8,-4403351.5,1,524575.9,-4403371.5,1,524485.7,-4403546.0,1,524359.4,-4403792.5,1,524260.12,-4403987.0
11_2_âúâHê¸_ìåì˙ñ{ó∑ãqìSìπ,0,527483.06,-4406879.5,1,527540.2,-4407083.5
11_2_âúâHê¸_ìåì˙ñ{ó∑ãqìSìπ,0,526617.5,-4401959.5,1,526588.1,-4402077.5,1,526579.75,-4402108.5,1,526562.5,-4402172.5,1,526464.75,-4402533.0,1,526415.2,-4402714.0,1,526370.4,-4402881.5,1,526300.25,-4403130.0,1,526260.6,-4403289.5,1,526222.0,-4403443.5,1,526192.9,-4403560.0,1,526144.2,-4403749.5,1,526138.7,-4403781.0,1,526137.0,-4403838.0,1,526142.3,-4403872.5,1,526156.94,-4403936.5,1,526173.06,-4403993.5,1,526197.56,-4404060.0,1,526222.6,-4404116.5,1,526250.1,-4404173.0,1,526281.06,-4404230.5,1,526335.1,-4404336.0,1,526357.1,-4404377.5,1,526431.44,-4404516.0,1,526487.2,-4404620.5,1,526568.94,-4404774.5,1,526705.5,-4405040.0,1,526779.7,-4405180.5,1,526838.6,-4405292.5,1,526857.9,-4405329.0,1,526911.8,-4405430.5,1,526997.2,-4405595.5,1,527171.06,-4405937.0,1,527204.44,-4406003.5,1,527233.4,-4406070.5,1,527265.7,-4406147.5,1,527289.25,-4406215.0,1,527302.0,-4406253.5,1,527324.8,-4406327.5,1,527402.06,-4406586.0,1,527483.06,-4406879.5
11_2_âúâHê¸_ìåì˙ñ{ó∑ãqìSìπ,0,527540.2,-4407083.5,1,527550.0,-4407119.0,1,527575.8,-4407213.0,1,527648.0,-4407468.5,1,527720.7,-4407727.0,1,527734.9,-4407779.0,1,527746.25,-4407820.5,1,527792.0,-4407987.5,1,527808.56,-4408047.5,1,527864.7,-4408249.5,1,527935.5,-4408504.5,1,528006.6,-4408763.0,1,528073.7,-4409004.0,1,528078.8,-4409022.5,1,528081.9,-4409033.0,1,528083.6,-4409039.5,1,528151.94,-4409282.0,1,528230.5,-4409557.0,1,528354.0,-4409987.5
11_2_íjé≠ê¸_ìåì˙ñ{ó∑ãqìSìπ,0,524202.38,-4404100.5,1,524126.1,-4404248.5,1,524083.8,-4404330.5,1,523908.25,-4404666.0,1,523738.8,-4404983.5,1,523667.47,-4405120.5,1,523577.12,-4405294.5,1,523442.53,-4405549.5,1,523425.75,-4405581.0,1,523368.06,-4405680.5,1,523352.4,-4405708.0,1,523339.25,-4405727.5,1,523322.44,-4405748.0,1,523204.9,-4405886.5,1,523150.3,-4405950.0,1,523046.62,-4406071.0,1,522927.3,-4406209.0,1,522650.44,-4406530.0,1,522519.1,-4406693.5
11_2_âúâHê¸_ìåì˙ñ{ó∑ãqìSìπ,0,527483.06,-4406879.5,1,527540.2,-4407083.5
11_2_íjé≠ê¸_ìåì˙ñ{ó∑ãqìSìπ,0,524202.38,-4404100.5,1,524126.1,-4404248.5,1,524083.8,-4404330.5,1,523908.25,-4404666.0,1,523738.8,-4404983.5,1,523667.47,-4405120.5,1,523577.12,-4405294.5,1,523442.53,-4405549.5,1,523425.75,-4405581.0,1,523368.06,-4405680.5,1,523352.4,-4405708.0,1,523339.25,-4405727.5,1,523322.44,-4405748.0,1,523204.9,-4405886.5,1,523150.3,-4405950.0,1,523046.62,-4406071.0,1,522927.3,-4406209.0,1,522650.44,-4406530.0,1,522519.1,-4406693.5
11_2_âúâHê¸_ìåì˙ñ{ó∑ãqìSìπ,0,527540.2,-4407083.5,1,527550.0,-4407119.0,1,527575.8,-4407213.0,1,527648.0,-4407468.5,1,527720.7,-4407727.0,1,527734.9,-4407779.0,1,527746.25,-4407820.5,1,527792.0,-4407987.5,1,527808.56,-4408047.5,1,527864.7,-4408249.5,1,527935.5,-4408504.5,1,528006.6,-4408763.0,1,528073.7,-4409004.0,1,528078.8,-4409022.5,1,528081.9,-4409033.0,1,528083.6,-4409039.5,1,528151.94,-4409282.0,1,528230.5,-4409557.0,1,528354.0,-4409987.5
