# label, type1, x1, y1, type2, x2, y2, ...
11_2_˜a‰ÌŽRü_¼“ú–{—·‹q“S“¹,0,117127.2,-3800411.5,1,117031.234,-3800336.0,1,116980.98,-3800304.8,1,116942.81,-3800284.5,1,116894.56,-3800268.5,1,116811.32,-3800246.8,1,116612.79,-3800210.0,1,116529.75,-3800195.2,1,116513.54,-3800192.0,1,116399.76,-3800169.0,1,116263.77,-3800143.5,1,116078.26,-3800106.5,1,116057.31,-3800102.8,1,115886.52,-3800071.2,1,115734.65,-3800041.2,1,115638.01,-3800019.5,1,115521.21,-3799997.8,1,115304.77,-3799953.0,1,115192.83,-3799930.0,1,115039.01,-3799904.5,1,114945.28,-3799899.8,1,114866.22,-3799905.5,1,114771.69,-3799919.5,1,114664.66,-3799935.0
11_2_˜a‰ÌŽRü_¼“ú–{—·‹q“S“¹,0,114664.66,-3799935.0,1,114579.66,-3799951.2
11_2_˜a‰ÌŽRü_¼“ú–{—·‹q“S“¹,0,114579.66,-3799951.2,1,114464.48,-3799973.5,1,114368.95,-3799990.0,1,114177.44,-3800021.0,1,114148.13,-3800025.2,1,114070.734,-3800037.8,1,114033.41,-3800042.5,1,113955.805,-3800050.0,1,113927.836,-3800051.0,1,113866.0,-3800051.0,1,113825.39,-3800047.8,1,113718.41,-3800035.5,1,113664.6,-3800026.2,1,113618.82,-3800014.0,1,113583.42,-3800005.2,1,113450.32,-3799969.2,1,113340.44,-3799954.0,1,113333.664,-3799953.2,1,113315.12,-3799951.8,1,113295.734,-3799950.2,1,113292.86,-3799950.0,1,113277.195,-3799949.0,1,113202.41,-3799944.0,1,113172.32,-3799940.8,1,112998.56,-3799938.5,1,112934.82,-3799934.8,1,112862.32,-3799920.5,1,112805.29,-3799907.0,1,112707.32,-3799876.0,1,112593.53,-3799824.5,1,112383.7,-3799706.0
11_2_˜a‰ÌŽRü_¼“ú–{—·‹q“S“¹,0,117127.2,-3800411.5,1,117031.234,-3800336.0,1,116980.98,-3800304.8,1,116942.81,-3800284.5,1,116894.56,-3800268.5,1,116811.32,-3800246.8,1,116612.79,-3800210.0,1,116529.75,-3800195.2,1,116513.54,-3800192.0,1,116399.76,-3800169.0,1,116263.77,-3800143.5,1,116078.26,-3800106.5,1,116057.31,-3800102.8,1,115886.52,-3800071.2,1,115734.65,-3800041.2,1,115638.01,-3800019.5,1,115521.21,-3799997.8,1,115304.77,-3799953.0,1,115192.83,-3799930.0,1,115039.01,-3799904.5,1,114945.28,-3799899.8,1,114866.22,-3799905.5,1,114771.69,-3799919.5,1,114664.66,-3799935.0
11_2_˜a‰ÌŽRü_¼“ú–{—·‹q“S“¹,0,114579.66,-3799951.2,1,114464.48,-3799973.5,1,114368.95,-3799990.0,1,114177.44,-3800021.0,1,114148.13,-3800025.2,1,114070.734,-3800037.8,1,114033.41,-3800042.5,1,113955.805,-3800050.0,1,113927.836,-3800051.0,1,113866.0,-3800051.0,1,113825.39,-3800047.8,1,113718.41,-3800035.5,1,113664.6,-3800026.2,1,113618.82,-3800014.0,1,113583.42,-3800005.2,1,113450.32,-3799969.2,1,113340.44,-3799954.0,1,113333.664,-3799953.2,1,113315.12,-3799951.8,1,113295.734,-3799950.2,1,113292.86,-3799950.0,1,113277.195,-3799949.0,1,113202.41,-3799944.0,1,113172.32,-3799940.8,1,112998.56,-3799938.5,1,112934.82,-3799934.8,1,112862.32,-3799920.5,1,112805.29,-3799907.0,1,112707.32,-3799876.0,1,112593.53,-3799824.5,1,112383.7,-3799706.0
11_2_˜a‰ÌŽRü_¼“ú–{—·‹q“S“¹,0,114664.66,-3799935.0,1,114579.66,-3799951.2
