# label, type1, x1, y1, type2, x2, y2, ...
11_2_ì˙ñLê¸_ã„èBó∑ãqìSìπ,0,-310076.75,-3755875.2,1,-309849.88,-3755733.0
11_2_ì˙ñLê¸_ã„èBó∑ãqìSìπ,0,-312475.22,-3758395.5,1,-312440.72,-3758346.2,1,-312249.1,-3758082.8,1,-312070.28,-3757841.0,1,-312025.25,-3757780.0,1,-311787.1,-3757455.2,1,-311654.4,-3757273.5,1,-311603.97,-3757206.2,1,-311560.72,-3757136.5,1,-311534.84,-3757080.0,1,-311518.62,-3757032.5,1,-311509.9,-3756997.0,1,-311507.0,-3756985.5,1,-311498.22,-3756928.2,1,-311479.72,-3756784.2,1,-311462.97,-3756644.0,1,-311452.47,-3756592.5,1,-311435.7,-3756548.2,1,-311416.1,-3756503.8,1,-311406.25,-3756486.2,1,-311391.97,-3756460.5,1,-311367.88,-3756423.5,1,-311331.6,-3756376.5,1,-311296.72,-3756339.8,1,-311248.1,-3756297.8,1,-311220.12,-3756278.0,1,-311194.7,-3756260.0,1,-311182.22,-3756251.2,1,-311125.6,-3756223.8,1,-311066.03,-3756198.5,1,-311015.0,-3756181.0,1,-311008.44,-3756179.5,1,-310976.28,-3756172.0,1,-310963.5,-3756171.0,1,-310923.56,-3756167.8,1,-310868.62,-3756161.8,1,-310612.28,-3756129.5,1,-310531.0,-3756115.5,1,-310468.03,-3756098.2,1,-310422.2,-3756081.8,1,-310383.62,-3756065.5,1,-310340.6,-3756041.5,1,-310268.12,-3755995.5,1,-310076.75,-3755875.2
11_2_ì˙ñLê¸_ã„èBó∑ãqìSìπ,0,-312475.22,-3758395.5,1,-312440.72,-3758346.2,1,-312249.1,-3758082.8,1,-312070.28,-3757841.0,1,-312025.25,-3757780.0,1,-311787.1,-3757455.2,1,-311654.4,-3757273.5,1,-311603.97,-3757206.2,1,-311560.72,-3757136.5,1,-311534.84,-3757080.0,1,-311518.62,-3757032.5,1,-311509.9,-3756997.0,1,-311507.0,-3756985.5,1,-311498.22,-3756928.2,1,-311479.72,-3756784.2,1,-311462.97,-3756644.0,1,-311452.47,-3756592.5,1,-311435.7,-3756548.2,1,-311416.1,-3756503.8,1,-311406.25,-3756486.2,1,-311391.97,-3756460.5,1,-311367.88,-3756423.5,1,-311331.6,-3756376.5,1,-311296.72,-3756339.8,1,-311248.1,-3756297.8,1,-311220.12,-3756278.0,1,-311194.7,-3756260.0,1,-311182.22,-3756251.2,1,-311125.6,-3756223.8,1,-311066.03,-3756198.5,1,-311015.0,-3756181.0,1,-311008.44,-3756179.5,1,-310976.28,-3756172.0,1,-310963.5,-3756171.0,1,-310923.56,-3756167.8,1,-310868.62,-3756161.8,1,-310612.28,-3756129.5,1,-310531.0,-3756115.5,1,-310468.03,-3756098.2,1,-310422.2,-3756081.8,1,-310383.62,-3756065.5,1,-310340.6,-3756041.5,1,-310268.12,-3755995.5,1,-310076.75,-3755875.2
11_2_ì˙ñLê¸_ã„èBó∑ãqìSìπ,0,-309849.88,-3755733.0,1,-309750.8,-3755670.8,1,-309716.94,-3755649.0,1,-309607.75,-3755579.2,1,-309555.62,-3755542.0,1,-309515.56,-3755509.5,1,-309461.8,-3755461.0,1,-309411.47,-3755409.2,1,-309319.66,-3755309.0,1,-309235.12,-3755207.8,1,-308989.5,-3754909.5,1,-308948.88,-3754860.0,1,-308911.78,-3754804.8,1,-308881.66,-3754746.0,1,-308855.8,-3754678.8,1,-308833.34,-3754590.8,1,-308832.4,-3754584.8,1,-308829.16,-3754566.2,1,-308815.0,-3754482.8,1,-308790.03,-3754336.0,1,-308777.16,-3754278.0,1,-308761.03,-3754221.0,1,-308741.6,-3754165.5,1,-308718.97,-3754111.8,1,-308693.28,-3754060.2,1,-308686.9,-3754049.0,1,-308673.28,-3754025.8,1,-308664.62,-3754010.8,1,-308633.12,-3753964.0,1,-308596.53,-3753912.5,1,-308561.03,-3753862.5,1,-308451.7,-3753708.5,1,-308376.47,-3753610.8,1,-308370.97,-3753603.0,1,-308356.03,-3753582.0,1,-308350.34,-3753574.0
11_2_ì˙ñLê¸_ã„èBó∑ãqìSìπ,0,-309849.88,-3755733.0,1,-309750.8,-3755670.8,1,-309716.94,-3755649.0,1,-309607.75,-3755579.2,1,-309555.62,-3755542.0,1,-309515.56,-3755509.5,1,-309461.8,-3755461.0,1,-309411.47,-3755409.2,1,-309319.66,-3755309.0,1,-309235.12,-3755207.8,1,-308989.5,-3754909.5,1,-308948.88,-3754860.0,1,-308911.78,-3754804.8,1,-308881.66,-3754746.0,1,-308855.8,-3754678.8,1,-308833.34,-3754590.8,1,-308832.4,-3754584.8,1,-308829.16,-3754566.2,1,-308815.0,-3754482.8,1,-308790.03,-3754336.0,1,-308777.16,-3754278.0,1,-308761.03,-3754221.0,1,-308741.6,-3754165.5,1,-308718.97,-3754111.8,1,-308693.28,-3754060.2,1,-308686.9,-3754049.0,1,-308673.28,-3754025.8,1,-308664.62,-3754010.8,1,-308633.12,-3753964.0,1,-308596.53,-3753912.5,1,-308561.03,-3753862.5,1,-308451.7,-3753708.5,1,-308376.47,-3753610.8,1,-308370.97,-3753603.0,1,-308356.03,-3753582.0,1,-308350.34,-3753574.0
11_2_ì˙ñLê¸_ã„èBó∑ãqìSìπ,0,-310076.75,-3755875.2,1,-309849.88,-3755733.0
