# label, type1, x1, y1, type2, x2, y2, ...
11_2_èÌî÷ê¸_ìåì˙ñ{ó∑ãqìSìπ,0,548083.9,-4011972.8,1,548049.9,-4011871.2,1,548021.3,-4011761.5
11_2_èÌî÷ê¸_ìåì˙ñ{ó∑ãqìSìπ,0,548021.3,-4011761.5,1,548012.4,-4011704.5,1,548006.2,-4011656.0,1,548003.3,-4011587.0,1,548003.94,-4011483.8,1,548009.2,-4011409.2,1,548016.7,-4011335.2,1,548031.2,-4011243.8,1,548053.56,-4011135.2,1,548087.4,-4010977.5,1,548124.06,-4010801.0,1,548200.25,-4010446.5,1,548231.9,-4010300.0,1,548288.06,-4010035.5,1,548304.75,-4009956.8,1,548333.06,-4009819.5,1,548370.3,-4009648.5,1,548407.56,-4009480.2,1,548448.7,-4009284.2,1,548491.7,-4009080.0,1,548495.94,-4009060.0,1,548554.9,-4008784.2,1,548587.56,-4008626.2,1,548624.44,-4008457.0,1,548679.0,-4008195.5,1,548710.0,-4008041.2,1,548732.44,-4007942.8,1,548768.56,-4007768.8,1,548815.9,-4007535.5,1,548829.8,-4007464.8,1,548858.2,-4007321.2,1,548881.06,-4007202.0,1,548952.06,-4006814.8,1,548979.4,-4006690.2
11_2_èÌî÷ê¸_ìåì˙ñ{ó∑ãqìSìπ,0,548083.9,-4011972.8,1,548049.9,-4011871.2,1,548021.3,-4011761.5
11_2_èÌî÷ê¸_ìåì˙ñ{ó∑ãqìSìπ,0,548021.3,-4011761.5,1,548012.4,-4011704.5,1,548006.2,-4011656.0,1,548003.3,-4011587.0,1,548003.94,-4011483.8,1,548009.2,-4011409.2,1,548016.7,-4011335.2,1,548031.2,-4011243.8,1,548053.56,-4011135.2,1,548087.4,-4010977.5,1,548124.06,-4010801.0,1,548200.25,-4010446.5,1,548231.9,-4010300.0,1,548288.06,-4010035.5,1,548304.75,-4009956.8,1,548333.06,-4009819.5,1,548370.3,-4009648.5,1,548407.56,-4009480.2,1,548448.7,-4009284.2,1,548491.7,-4009080.0,1,548495.94,-4009060.0,1,548554.9,-4008784.2,1,548587.56,-4008626.2,1,548624.44,-4008457.0,1,548679.0,-4008195.5,1,548710.0,-4008041.2,1,548732.44,-4007942.8,1,548768.56,-4007768.8,1,548815.9,-4007535.5,1,548829.8,-4007464.8,1,548858.2,-4007321.2,1,548881.06,-4007202.0,1,548952.06,-4006814.8,1,548979.4,-4006690.2
11_2_èÌî÷ê¸_ìåì˙ñ{ó∑ãqìSìπ,0,550398.7,-4017823.2,1,550285.2,-4017713.5,1,550232.9,-4017653.8,1,550201.2,-4017606.8,1,550172.5,-4017559.2,1,550143.94,-4017502.0,1,550116.06,-4017435.0,1,550093.3,-4017363.8,1,550071.25,-4017280.5,1,550044.25,-4017159.8,1,550012.0,-4017022.5,1,549984.0,-4016913.0,1,549960.7,-4016819.5,1,549909.25,-4016613.0,1,549858.56,-4016417.8,1,549777.06,-4016099.2,1,549744.9,-4015968.2,1,549709.94,-4015831.0,1,549696.7,-4015776.8,1,549671.9,-4015680.0,1,549657.56,-4015622.0,1,549598.3,-4015385.0,1,549549.25,-4015183.8,1,549501.6,-4014995.8,1,549491.1,-4014953.2,1,549459.4,-4014826.0,1,549418.6,-4014667.8,1,549372.6,-4014483.0,1,549309.7,-4014233.2,1,549274.8,-4014097.8,1,549250.4,-4013995.2,1,549232.8,-4013921.2,1,549196.0,-4013777.5,1,549159.44,-4013655.2,1,549105.0,-4013524.2,1,549080.94,-4013476.8,1,549044.56,-4013413.8,1,549008.5,-4013358.8,1,548885.06,-4013178.8,1,548821.75,-4013087.8,1,548790.1,-4013040.2,1,548694.5,-4012903.8,1,548646.8,-4012835.5,1,548623.75,-4012801.5,1,548567.8,-4012721.0,1,548439.5,-4012537.5,1,548381.56,-4012455.2,1,548321.4,-4012367.2,1,548268.8,-4012293.8,1,548211.4,-4012209.8,1,548180.25,-4012163.2,1,548137.44,-4012089.0,1,548106.94,-4012027.0,1,548083.9,-4011972.8
11_2_èÌî÷ê¸_ìåì˙ñ{ó∑ãqìSìπ,0,550398.7,-4017823.2,1,550285.2,-4017713.5,1,550232.9,-4017653.8,1,550201.2,-4017606.8,1,550172.5,-4017559.2,1,550143.94,-4017502.0,1,550116.06,-4017435.0,1,550093.3,-4017363.8,1,550071.25,-4017280.5,1,550044.25,-4017159.8,1,550012.0,-4017022.5,1,549984.0,-4016913.0,1,549960.7,-4016819.5,1,549909.25,-4016613.0,1,549858.56,-4016417.8,1,549777.06,-4016099.2,1,549744.9,-4015968.2,1,549709.94,-4015831.0,1,549696.7,-4015776.8,1,549671.9,-4015680.0,1,549657.56,-4015622.0,1,549598.3,-4015385.0,1,549549.25,-4015183.8,1,549501.6,-4014995.8,1,549491.1,-4014953.2,1,549459.4,-4014826.0,1,549418.6,-4014667.8,1,549372.6,-4014483.0,1,549309.7,-4014233.2,1,549274.8,-4014097.8,1,549250.4,-4013995.2,1,549232.8,-4013921.2,1,549196.0,-4013777.5,1,549159.44,-4013655.2,1,549105.0,-4013524.2,1,549080.94,-4013476.8,1,549044.56,-4013413.8,1,549008.5,-4013358.8,1,548885.06,-4013178.8,1,548821.75,-4013087.8,1,548790.1,-4013040.2,1,548694.5,-4012903.8,1,548646.8,-4012835.5,1,548623.75,-4012801.5,1,548567.8,-4012721.0,1,548439.5,-4012537.5,1,548381.56,-4012455.2,1,548321.4,-4012367.2,1,548268.8,-4012293.8,1,548211.4,-4012209.8,1,548180.25,-4012163.2,1,548137.44,-4012089.0,1,548106.94,-4012027.0,1,548083.9,-4011972.8
