# label, type1, x1, y1, type2, x2, y2, ...
11_2_âúâHê¸_ìåì˙ñ{ó∑ãqìSìπ,0,545331.44,-4303462.5,1,545533.0,-4303887.5,1,545543.0,-4303911.5,1,545600.75,-4304049.0,1,545622.9,-4304116.5,1,545721.2,-4304536.0,1,545805.3,-4304868.0,1,545837.5,-4304995.5,1,545854.5,-4305052.0,1,545886.25,-4305112.5,1,545921.6,-4305157.5,1,545966.56,-4305198.5,1,546023.6,-4305237.0,1,546488.44,-4305492.5,1,546516.06,-4305506.5,1,546756.2,-4305642.5,1,547182.4,-4305884.0,1,547260.9,-4305964.0,1,547302.25,-4306020.0,1,547342.7,-4306083.5,1,547377.94,-4306148.0,1,547419.0,-4306233.5,1,547449.06,-4306287.0,1,547505.9,-4306377.0,1,547653.8,-4306602.5,1,547726.1,-4306707.0,1,547769.2,-4306748.0,1,547833.25,-4306801.0,1,547846.1,-4306811.5,1,547908.44,-4306847.5,1,548500.9,-4307067.0,1,548731.25,-4307148.0,1,548759.0,-4307158.0,1,549211.1,-4307317.5,1,549348.0,-4307365.5,1,549453.8,-4307388.0,1,549735.6,-4307432.5,1,549822.3,-4307453.0,1,549890.75,-4307479.0,1,549947.8,-4307516.0,1,550004.9,-4307557.0,1,550100.7,-4307639.0
11_2_âúâHê¸_ìåì˙ñ{ó∑ãqìSìπ,0,545331.44,-4303462.5,1,545533.0,-4303887.5,1,545543.0,-4303911.5,1,545600.75,-4304049.0,1,545622.9,-4304116.5,1,545721.2,-4304536.0,1,545805.3,-4304868.0,1,545837.5,-4304995.5,1,545854.5,-4305052.0,1,545886.25,-4305112.5,1,545921.6,-4305157.5,1,545966.56,-4305198.5,1,546023.6,-4305237.0,1,546488.44,-4305492.5,1,546516.06,-4305506.5,1,546756.2,-4305642.5,1,547182.4,-4305884.0,1,547260.9,-4305964.0,1,547302.25,-4306020.0,1,547342.7,-4306083.5,1,547377.94,-4306148.0,1,547419.0,-4306233.5,1,547449.06,-4306287.0,1,547505.9,-4306377.0,1,547653.8,-4306602.5,1,547726.1,-4306707.0,1,547769.2,-4306748.0,1,547833.25,-4306801.0,1,547846.1,-4306811.5,1,547908.44,-4306847.5,1,548500.9,-4307067.0,1,548731.25,-4307148.0,1,548759.0,-4307158.0,1,549211.1,-4307317.5,1,549348.0,-4307365.5,1,549453.8,-4307388.0,1,549735.6,-4307432.5,1,549822.3,-4307453.0,1,549890.75,-4307479.0,1,549947.8,-4307516.0,1,550004.9,-4307557.0,1,550100.7,-4307639.0
