# label, type1, x1, y1, type2, x2, y2, ...
11_2_ñ¥äÚê¸_élçëó∑ãqìSìπ,0,28397.713,-3764013.0,1,28248.09,-3764099.5,1,28054.39,-3764221.8,1,28013.393,-3764246.2,1,27729.51,-3764417.5,1,27649.16,-3764466.2,1,27383.822,-3764627.0,1,27159.963,-3764759.5,1,27071.896,-3764819.2,1,26940.643,-3764921.2,1,26803.053,-3765034.2
11_2_ñ¥äÚê¸_élçëó∑ãqìSìπ,0,26803.053,-3765034.2,1,26684.637,-3765130.8
11_2_ñ¥äÚê¸_élçëó∑ãqìSìπ,0,26803.053,-3765034.2,1,26684.637,-3765130.8
11_2_ñ¥äÚê¸_élçëó∑ãqìSìπ,0,26684.637,-3765130.8,1,26592.012,-3765207.2,1,26458.785,-3765314.2,1,26397.336,-3765365.0,1,26231.93,-3765499.8,1,26030.166,-3765660.8,1,25815.912,-3765828.5,1,25759.088,-3765873.0,1,25586.863,-3766007.0,1,25494.535,-3766077.8,1,25394.078,-3766157.2,1,25355.396,-3766189.0,1,25332.746,-3766214.0,1,25310.26,-3766244.0,1,25285.861,-3766286.0,1,25263.404,-3766333.5,1,25252.885,-3766363.0,1,25237.738,-3766420.8,1,25226.238,-3766480.8,1,25216.818,-3766549.0
11_2_ñ¥äÚê¸_élçëó∑ãqìSìπ,0,26684.637,-3765130.8,1,26592.012,-3765207.2,1,26458.785,-3765314.2,1,26397.336,-3765365.0,1,26231.93,-3765499.8,1,26030.166,-3765660.8,1,25815.912,-3765828.5,1,25759.088,-3765873.0,1,25586.863,-3766007.0,1,25494.535,-3766077.8,1,25394.078,-3766157.2,1,25355.396,-3766189.0,1,25332.746,-3766214.0,1,25310.26,-3766244.0,1,25285.861,-3766286.0,1,25263.404,-3766333.5,1,25252.885,-3766363.0,1,25237.738,-3766420.8,1,25226.238,-3766480.8,1,25216.818,-3766549.0
11_2_ñ¥äÚê¸_élçëó∑ãqìSìπ,0,28397.713,-3764013.0,1,28248.09,-3764099.5,1,28054.39,-3764221.8,1,28013.393,-3764246.2,1,27729.51,-3764417.5,1,27649.16,-3764466.2,1,27383.822,-3764627.0,1,27159.963,-3764759.5,1,27071.896,-3764819.2,1,26940.643,-3764921.2,1,26803.053,-3765034.2
