# label, type1, x1, y1, type2, x2, y2, ...
松島馬場線,0,-394496.88,-3622776.0,1,-394443.94,-3622771.5
国道266号,0,-394126.44,-3621530.2,1,-394007.66,-3621364.2,1,-394042.28,-3621274.0,1,-393883.44,-3621260.2,1,-393539.25,-3621230.2,1,-393438.78,-3621159.2,1,-393367.53,-3621059.8,1,-393359.38,-3621152.2,1,-393243.28,-3620955.5,1,-392968.34,-3620745.0
国道266号,0,-394801.7,-3622647.0,1,-394693.06,-3622668.8
国道266号,0,-392968.34,-3620745.0,1,-392923.53,-3620647.8,1,-392867.88,-3620674.0,1,-392849.56,-3620579.0
松島馬場線,0,-392850.94,-3623597.5,1,-392909.28,-3623540.2,1,-393767.88,-3623179.5,1,-393966.75,-3623041.0
国道266号,0,-395031.2,-3622555.0,1,-394939.47,-3622596.8,1,-394907.56,-3622656.2,1,-394801.7,-3622647.0
松島馬場線,0,-388184.47,-3626334.8,1,-388237.97,-3626028.2,1,-388434.0,-3625920.8,1,-388489.62,-3625894.5,1,-388656.5,-3625815.8,1,-388717.53,-3625727.8
松島馬場線,0,-389237.1,-3625275.0,1,-389398.56,-3625257.8,1,-389498.97,-3625328.8,1,-389700.44,-3625159.5,1,-389735.03,-3625069.2,1,-389684.8,-3625033.8
国道266号,0,-394362.53,-3622484.2,1,-394257.38,-3622164.0,1,-394339.5,-3622140.0,1,-394249.94,-3621945.5,1,-394175.94,-3621877.0,1,-394133.88,-3621748.8,1,-394200.4,-3621599.0,1,-394126.44,-3621530.2
松島馬場線,0,-388717.53,-3625727.8,1,-388927.1,-3625465.8,1,-389093.97,-3625387.0,1,-389181.47,-3625301.2,1,-389237.1,-3625275.0
松島馬場線,0,-387504.72,-3626182.5,1,-387554.94,-3626218.0,1,-387605.16,-3626253.5
松島馬場線,0,-393966.75,-3623041.0,1,-394271.53,-3622912.0,1,-394443.94,-3622771.5
松島馬場線,0,-387605.16,-3626253.5,1,-387631.6,-3626255.8,1,-387649.94,-3626350.8,1,-387753.06,-3626390.8,1,-387710.38,-3626573.8,1,-387760.6,-3626609.2,1,-387726.03,-3626699.5,1,-387778.94,-3626704.0
松島馬場線,0,-387778.94,-3626704.0,1,-387813.5,-3626613.8,1,-387842.66,-3626585.2,1,-387900.97,-3626528.0,1,-388149.9,-3626425.2,1,-388184.47,-3626334.8
松島馬場線,0,-390290.72,-3625117.5,1,-390367.4,-3625155.2,1,-390746.0,-3625094.8,1,-390904.75,-3625108.5
国道266号,0,-395031.2,-3622555.0,1,-395318.22,-3622446.2,1,-395823.56,-3622281.8,1,-396210.94,-3622185.0,1,-396492.62,-3622106.8,1,-396736.03,-3622190.2
国道266号,0,-394496.88,-3622776.0,1,-394362.53,-3622484.2
国道266号,0,-392849.56,-3620579.0,1,-392669.66,-3620501.2,1,-392439.5,-3620387.8
松島馬場線,0,-390904.75,-3625108.5,1,-391436.72,-3625123.5,1,-391616.53,-3625201.5,1,-391836.38,-3625127.2,1,-392040.62,-3624927.2,1,-392401.62,-3624460.8,1,-392544.8,-3624348.8,1,-392561.12,-3624163.5,1,-392736.22,-3623992.0,1,-392763.38,-3623683.2
国道266号,0,-394693.06,-3622668.8,1,-394584.47,-3622690.5,1,-394496.88,-3622776.0
松島馬場線,0,-389684.8,-3625033.8,1,-389714.0,-3625005.0,1,-389907.34,-3624928.5,1,-390063.4,-3624973.2,1,-390290.72,-3625117.5
松島馬場線,0,-392763.38,-3623683.2,1,-392850.94,-3623597.5
