# label, type1, x1, y1, type2, x2, y2, ...
12_5_à¢ç≤ê¸_ìyç≤Ç≠ÇÎÇµÇ®ìSìπ,0,-33870.195,-3709738.5,1,-33863.25,-3709737.0,1,-33697.816,-3709701.8,1,-33634.555,-3709686.5,1,-33570.543,-3709668.0,1,-33541.887,-3709657.5,1,-33516.773,-3709645.5,1,-33499.848,-3709636.2,1,-33483.84,-3709624.2,1,-33392.906,-3709541.2,1,-33214.28,-3709374.5,1,-33166.324,-3709329.8,1,-33051.953,-3709223.2,1,-32977.74,-3709150.0,1,-32972.137,-3709144.2
12_5_à¢ç≤ê¸_ìyç≤Ç≠ÇÎÇµÇ®ìSìπ,0,-32972.137,-3709144.2,1,-32918.438,-3709093.2
12_5_à¢ç≤ê¸_ìyç≤Ç≠ÇÎÇµÇ®ìSìπ,0,-32972.137,-3709144.2,1,-32918.438,-3709093.2
12_5_à¢ç≤ê¸_ìyç≤Ç≠ÇÎÇµÇ®ìSìπ,0,-33870.195,-3709738.5,1,-33863.25,-3709737.0,1,-33697.816,-3709701.8,1,-33634.555,-3709686.5,1,-33570.543,-3709668.0,1,-33541.887,-3709657.5,1,-33516.773,-3709645.5,1,-33499.848,-3709636.2,1,-33483.84,-3709624.2,1,-33392.906,-3709541.2,1,-33214.28,-3709374.5,1,-33166.324,-3709329.8,1,-33051.953,-3709223.2,1,-32977.74,-3709150.0,1,-32972.137,-3709144.2
