# label, type1, x1, y1, type2, x2, y2, ...
12_5_ãÛç`òAóçìSìπê¸_ä÷êºçëç€ãÛç`,0,86523.91,-3815565.0,1,86579.0,-3815651.5,1,86691.47,-3815844.5,1,86744.92,-3815894.2,1,86805.24,-3815944.8,1,86847.17,-3815973.8,1,86867.56,-3815988.2,1,86899.47,-3816003.8,1,86946.11,-3816024.8,1,87001.97,-3816045.5,1,87084.15,-3816064.0,1,87157.84,-3816068.5,1,87279.914,-3816074.8,1,87378.39,-3816075.8,1,87488.82,-3816069.5,1,87577.484,-3816053.2,1,87670.2,-3816024.2,1,87723.32,-3815999.8,1,87771.02,-3815976.0,1,87823.16,-3815946.0,1,87823.695,-3815945.5,1,87888.49,-3815899.0,1,87942.22,-3815853.0,1,87982.266,-3815808.5,1,88131.15,-3815615.2,1,88221.89,-3815495.5,1,88378.58,-3815284.2,1,88467.43,-3815174.0,1,88548.81,-3815089.0,1,88644.29,-3814990.8,1,88792.09,-3814845.2,1,88940.87,-3814699.2,1,89276.41,-3814369.5,1,89509.42,-3814141.2,1,89514.02,-3814136.8,1,89658.86,-3813995.0,1,89796.336,-3813860.0,1,89959.83,-3813699.2,1,90115.19,-3813546.5,1,90214.94,-3813448.0,1,90235.39,-3813427.8,1,90270.98,-3813399.0,1,90579.02,-3813095.5,1,90727.234,-3812950.0,1,90758.55,-3812918.2,1,90847.766,-3812828.0,1,90886.12,-3812790.5,1,90948.484,-3812751.2,1,90968.07,-3812738.8,1,90979.02,-3812731.5,1,91015.68,-3812708.2,1,91028.89,-3812697.8,1,91060.05,-3812673.0,1,91156.35,-3812596.8,1,91184.49,-3812570.8,1,91195.0,-3812559.8,1,91260.72,-3812489.2,1,91277.74,-3812471.0,1,91310.86,-3812436.5
12_4_ìÏäCñ{ê¸_ìÏäCìdãCìSìπ,0,89198.77,-3809567.2,1,89225.7,-3809581.0,1,89351.1,-3809640.0,1,89676.45,-3809798.2,1,89719.24,-3809819.5,1,89781.87,-3809850.8,1,89809.3,-3809865.0,1,89830.03,-3809874.5,1,89952.81,-3809935.0,1,90047.49,-3809987.2,1,90090.6,-3810013.8,1,90159.414,-3810061.8,1,90243.54,-3810134.2,1,90325.52,-3810210.8,1,90344.92,-3810229.5
12_5_ãÛç`òAóçìSìπê¸_ä÷êºçëç€ãÛç`,0,86049.766,-3815213.2,1,86101.336,-3815234.8,1,86156.89,-3815265.0,1,86222.88,-3815303.8,1,86231.52,-3815309.0,1,86326.77,-3815376.5,1,86387.805,-3815419.8,1,86396.61,-3815426.8,1,86426.42,-3815453.2,1,86467.14,-3815492.8,1,86523.91,-3815565.0
12_5_ãÛç`òAóçìSìπê¸_ä÷êºçëç€ãÛç`,0,86049.766,-3815213.2,1,86101.336,-3815234.8,1,86156.89,-3815265.0,1,86222.88,-3815303.8,1,86231.52,-3815309.0,1,86326.77,-3815376.5,1,86387.805,-3815419.8,1,86396.61,-3815426.8,1,86426.42,-3815453.2,1,86467.14,-3815492.8,1,86523.91,-3815565.0
12_4_ìÏäCñ{ê¸_ìÏäCìdãCìSìπ,0,90426.04,-3810305.5,1,90627.945,-3810479.0,1,90651.76,-3810499.5,1,90746.3,-3810580.0,1,90933.27,-3810740.0,1,91001.63,-3810799.0,1,91265.19,-3811026.5,1,91285.05,-3811043.2,1,91309.45,-3811064.8,1,91315.92,-3811071.0
12_4_ìÏäCñ{ê¸_ìÏäCìdãCìSìπ,0,90344.92,-3810229.5,1,90426.04,-3810305.5
12_4_ìÏäCñ{ê¸_ìÏäCìdãCìSìπ,0,90426.04,-3810305.5,1,90627.945,-3810479.0,1,90651.76,-3810499.5,1,90746.3,-3810580.0,1,90933.27,-3810740.0,1,91001.63,-3810799.0,1,91265.19,-3811026.5,1,91285.05,-3811043.2,1,91309.45,-3811064.8,1,91315.92,-3811071.0
12_4_ìÏäCñ{ê¸_ìÏäCìdãCìSìπ,0,89198.77,-3809567.2,1,89225.7,-3809581.0,1,89351.1,-3809640.0,1,89676.45,-3809798.2,1,89719.24,-3809819.5,1,89781.87,-3809850.8,1,89809.3,-3809865.0,1,89830.03,-3809874.5,1,89952.81,-3809935.0,1,90047.49,-3809987.2,1,90090.6,-3810013.8,1,90159.414,-3810061.8,1,90243.54,-3810134.2,1,90325.52,-3810210.8,1,90344.92,-3810229.5
12_4_ìÏäCñ{ê¸_ìÏäCìdãCìSìπ,0,90344.92,-3810229.5,1,90426.04,-3810305.5
