# label, type1, x1, y1, type2, x2, y2, ...
çëìπ388çÜ,0,-284729.5,-3615983.2,1,-284722.3,-3616075.8
çëìπ327çÜ,0,-288986.62,-3618917.8,1,-289017.72,-3619199.2,1,-288868.97,-3619405.0,1,-288907.28,-3619594.2
çëìπ388çÜ,0,-284185.22,-3616841.2,1,-284130.06,-3616868.0
ìåãΩêºìsê¸,0,-283977.9,-3613350.5,1,-283989.97,-3613537.8
ìåãΩêºìsê¸,0,-283780.1,-3617616.8,1,-283643.4,-3617668.2,1,-283499.56,-3617812.2
çëìπ503çÜ,0,-293328.7,-3624464.5,1,-293446.0,-3624659.8,1,-293402.97,-3624532.5,1,-293446.0,-3624659.8,1,-293493.9,-3624725.8,1,-293486.62,-3624818.2,1,-293589.7,-3624857.2,1,-293743.03,-3624931.2,1,-293865.2,-3625065.0,1,-293987.34,-3625198.5,1,-294090.38,-3625237.5,1,-294248.6,-3625250.0,1,-294301.34,-3625254.0,1,-294346.8,-3625350.8,1,-294413.78,-3625511.0,1,-294583.78,-3625710.5,1,-294658.03,-3625778.5,1,-294787.44,-3625819.5,1,-294842.62,-3625792.8,1,-294888.06,-3625889.5,1,-294828.03,-3625978.0,1,-294986.25,-3625990.2,1,-295062.9,-3626027.2,1,-295082.0,-3626121.8,1,-295024.4,-3626179.5,1,-295019.53,-3626241.0,1,-295115.28,-3626372.8,1,-295187.1,-3626471.5,1,-295285.25,-3626572.2,1,-295417.1,-3626582.5,1,-295510.4,-3626745.0,1,-295498.25,-3626899.2,1,-295459.72,-3627051.2,1,-295423.6,-3627172.5,1,-295445.1,-3627236.2,1,-295603.3,-3627248.8,1,-295711.22,-3627226.2,1,-295811.8,-3627296.0,1,-295847.5,-3627516.0,1,-295995.94,-3627651.8,1,-296098.97,-3627691.0,1,-296139.53,-3627849.2,1,-296050.7,-3627966.5,1,-296086.38,-3628186.5,1,-296026.34,-3628275.0,1,-296203.56,-3628381.8,1,-296241.7,-3628571.0,1,-296308.6,-3628731.5,1,-296356.44,-3628797.2,1,-296344.25,-3628951.5,1,-296461.44,-3629146.8,1,-296684.06,-3629350.5,1,-296647.94,-3629471.8,1,-296793.94,-3629638.5,1,-296868.12,-3629706.2,1,-296982.84,-3629932.5,1,-296997.03,-3630088.8,1,-297047.3,-3630123.8,1,-297059.03,-3630311.0,1,-297157.12,-3630411.8,1,-297233.78,-3630448.8,1,-297200.1,-3630539.2,1,-297219.12,-3630633.8,1,-297154.2,-3630784.0,1,-297173.25,-3630878.5,1,-297292.8,-3631043.0,1,-297333.3,-3631201.5,1,-297441.2,-3631178.8,1,-297551.53,-3631125.5,1,-297628.16,-3631162.5,1,-297541.75,-3631248.8,1,-297656.44,-3631475.0,1,-297649.1,-3631567.5,1,-297617.88,-3631627.2,1,-297655.9,-3631816.5,1,-297646.12,-3631939.8,1,-297554.84,-3632087.8,1,-297470.9,-3632143.2,1,-297466.0,-3632205.0,1,-297537.75,-3632303.8,1,-297504.06,-3632394.2,1,-297523.1,-3632488.8,1,-297515.75,-3632581.2,1,-297453.28,-3632700.5,1,-297285.38,-3632811.5,1,-297170.2,-3632926.5,1,-297107.72,-3633045.8,1,-297129.2,-3633109.5,1,-297203.34,-3633177.5,1,-297119.4,-3633233.0,1,-297061.8,-3633290.5,1,-297033.03,-3633319.2
çëìπ327çÜ,0,-285804.22,-3617865.5,1,-286135.2,-3618046.0,1,-286394.2,-3618128.0,1,-286552.47,-3618140.2
çëìπ388çÜ,0,-283439.66,-3617900.8,1,-283264.66,-3618104.5,1,-283255.1,-3618227.8,1,-283336.7,-3618544.2,1,-283387.06,-3618579.2,1,-283406.25,-3618673.8,1,-283346.34,-3618762.2,1,-283334.38,-3618916.5,1,-283269.7,-3619066.5,1,-283161.78,-3619089.2,1,-283264.9,-3619128.2,1,-283260.12,-3619190.0,1,-283121.06,-3619272.2,1,-283089.9,-3619332.0,1,-282955.66,-3619352.8,1,-282924.5,-3619412.2,1,-282994.06,-3619541.8,1,-283075.56,-3619517.0,1,-283039.62,-3619638.2,1,-283056.44,-3619763.8,1,-283102.03,-3619860.2,1,-283209.9,-3619837.5,1,-283200.34,-3619961.0,1,-283301.06,-3620030.8
çëìπ327çÜ,0,-288907.28,-3619594.2,1,-289015.34,-3619909.8,1,-288969.7,-3620154.5,1,-289010.4,-3620312.8,1,-288972.0,-3620464.8,1,-288528.28,-3620709.8
ìåãΩêºìsê¸,0,-284357.38,-3614620.8,1,-284352.6,-3614682.2,1,-284474.97,-3614815.8,1,-284424.66,-3615122.2,1,-284446.34,-3615527.2
