# label, type1, x1, y1, type2, x2, y2, ...
åFñ{ã ñºê¸,0,-358108.97,-3668098.0,1,-358101.0,-3668190.5,1,-358019.38,-3668214.8,1,-358164.03,-3668382.5,1,-358208.72,-3668479.5,1,-358153.44,-3668506.0,1,-358150.78,-3668536.8,1,-358277.06,-3668609.8,1,-358335.03,-3668552.5,1,-358287.7,-3668486.2
çëìπ501çÜ,0,-360452.28,-3670443.0,1,-360405.28,-3670065.8,1,-360415.62,-3670253.2,1,-360421.25,-3669880.5
åFñ{ã ñºê¸,0,-359065.25,-3667153.5,1,-359059.94,-3667215.2,1,-359030.97,-3667243.8,1,-359051.97,-3667307.8,1,-359020.34,-3667367.2,1,-358938.72,-3667391.5,1,-358780.75,-3667378.0,1,-358720.16,-3667466.0
åFñ{ã ñºê¸,0,-361498.66,-3671527.2,1,-361522.3,-3671560.2,1,-361516.97,-3671622.0,1,-361514.3,-3671653.0,1,-361511.66,-3671683.8,1,-361506.3,-3671745.5,1,-361500.97,-3671807.2
åFñ{ã ñºê¸,0,-360407.34,-3667889.5,1,-360372.47,-3668601.8,1,-360338.16,-3668692.0
åFñ{ã ñºê¸,0,-358720.16,-3667466.0,1,-358817.47,-3667567.5,1,-358762.2,-3667594.0,1,-358759.53,-3667624.8,1,-358675.25,-3667679.8,1,-358696.25,-3667743.8,1,-358798.9,-3667783.8,1,-358796.25,-3667814.5,1,-358872.56,-3667852.0,1,-358840.9,-3667911.5
çëìπ501çÜ,0,-360452.28,-3670443.0,1,-360525.9,-3670511.2,1,-360549.56,-3670544.5,1,-360599.53,-3670579.8,1,-360646.84,-3670646.0,1,-360670.5,-3670679.2,1,-360741.47,-3670778.5,1,-360883.4,-3670977.2
åFñ{ã ñºê¸,0,-359264.0,-3668849.2,1,-359319.28,-3668822.8,1,-359450.9,-3668834.0,1,-359524.53,-3668902.5,1,-359540.22,-3669028.2,1,-359482.28,-3669085.5,1,-359500.62,-3669180.2,1,-359434.7,-3669330.0,1,-359374.06,-3669418.2,1,-359363.44,-3669541.8
åFñ{ã ñºê¸,0,-359568.66,-3669621.2,1,-359644.97,-3669659.0,1,-359692.28,-3669725.2,1,-359765.94,-3669793.5,1,-359839.56,-3669862.0,1,-359910.53,-3669961.5,1,-359957.84,-3670027.5,1,-359981.5,-3670060.8,1,-360028.8,-3670127.0,1,-360105.12,-3670164.5
åFñ{ã ñºê¸,0,-361500.97,-3671807.2,1,-361369.03,-3672106.8
