# label, type1, x1, y1, type2, x2, y2, ...
11_2_êÖåSê¸_ìåì˙ñ{ó∑ãqìSìπ,0,558195.25,-4050665.0,1,558168.9,-4050593.0
12_4_é≠ìáìSìπê¸_é≠ìáìSìπ,0,548498.75,-4000290.8,1,548557.5,-4000165.2,1,548585.6,-4000106.5,1,548650.6,-3999966.5,1,548677.5,-3999917.2,1,548729.9,-3999842.8,1,548774.56,-3999796.8,1,548807.0,-3999769.2,1,548861.9,-3999732.2,1,548907.25,-3999708.0,1,548981.9,-3999679.0,1,549021.7,-3999664.8,1,549111.56,-3999641.5,1,549419.0,-3999570.0,1,549462.1,-3999560.0,1,549537.94,-3999543.2,1,549547.94,-3999541.2
12_4_ñ©ê¸_àÔèÈåí ,0,577106.75,-4018029.2,1,577042.1,-4017991.0,1,576630.94,-4017738.8,1,576398.75,-4017597.0,1,576354.25,-4017570.5,1,576304.75,-4017540.5,1,576284.25,-4017528.0,1,576244.44,-4017510.5,1,576199.5,-4017495.8,1,576166.75,-4017490.8,1,576133.0,-4017488.5,1,576108.2,-4017491.0,1,576087.7,-4017494.0,1,576079.8,-4017495.2,1,576052.44,-4017505.2,1,576033.25,-4017515.2,1,576014.75,-4017526.5,1,575994.5,-4017548.2
11_2_èÌî÷ê¸_ìåì˙ñ{ó∑ãqìSìπ,0,587123.7,-4058353.0,1,587142.9,-4058608.0
11_2_êÖåSê¸_ìåì˙ñ{ó∑ãqìSìπ,0,567109.7,-4026178.2,1,567145.7,-4026242.5
12_4_Ç¬Ç≠ÇŒÉGÉNÉXÉvÉåÉX_éÒìsåóêVìsésìSìπ,0,528645.9,-3985517.2,1,528636.8,-3985647.5
12_5_ëÂêÙé≠ìáê¸_é≠ìáó’äCìSìπ,0,575204.2,-3991331.5,1,575128.75,-3991415.8
12_4_èÌëçê¸_ä÷ìåìSìπ,0,528226.94,-3969398.8,1,528134.6,-3969452.2,1,527952.9,-3969555.5,1,527682.1,-3969709.2,1,527331.1,-3969912.0,1,527202.2,-3969986.5
11_2_êÖåSê¸_ìåì˙ñ{ó∑ãqìSìπ,0,570187.0,-4036849.2,1,570152.6,-4036780.0
12_4_é≠ìáìSìπê¸_é≠ìáìSìπ,0,548449.44,-4000385.8,1,548473.6,-4000340.5,1,548482.8,-4000323.5,1,548498.75,-4000290.8
11_2_êÖåÀê¸_ìåì˙ñ{ó∑ãqìSìπ,0,513426.12,-4011876.2,1,513235.94,-4011883.0,1,513049.16,-4011889.5,1,512889.78,-4011892.8,1,512663.06,-4011899.2,1,512612.4,-4011902.5,1,512508.78,-4011913.8,1,512478.5,-4011918.2,1,512295.38,-4011952.0,1,511971.44,-4012010.2,1,511924.0,-4012019.0
12_4_èÌëçê¸_ä÷ìåìSìπ,0,519591.0,-4009928.8,1,519564.06,-4010010.2,1,519542.62,-4010076.2,1,519535.1,-4010099.2,1,519502.38,-4010195.8,1,519485.38,-4010244.8,1,519423.8,-4010430.2,1,519404.28,-4010495.5,1,519394.84,-4010536.8,1,519389.72,-4010579.8,1,519389.0,-4010615.2,1,519392.72,-4010642.5,1,519402.56,-4010694.2,1,519420.53,-4010771.5,1,519460.75,-4010943.5,1,519468.72,-4010982.8,1,519474.97,-4011007.0,1,519486.72,-4011045.0,1,519493.62,-4011060.0,1,519514.72,-4011103.8,1,519529.66,-4011128.0,1,519568.88,-4011180.2,1,519768.2,-4011431.2,1,519794.6,-4011464.2,1,519797.47,-4011468.0,1,520008.56,-4011736.2,1,520058.34,-4011797.5,1,520121.94,-4011870.5,1,520167.97,-4011924.8,1,520238.1,-4012002.0,1,520250.8,-4012016.0,1,520325.6,-4012099.5,1,520329.34,-4012102.5,1,520404.75,-4012188.0,1,520538.0,-4012334.8,1,520604.62,-4012410.2,1,520608.38,-4012413.5,1,520716.1,-4012535.8,1,520748.53,-4012570.0,1,520768.5,-4012588.2,1,520787.78,-4012601.8,1,520810.28,-4012614.5,1,520835.84,-4012625.0,1,520870.1,-4012636.2,1,520925.12,-4012645.2,1,520971.7,-4012653.8,1,521049.5,-4012667.5,1,521067.38,-4012669.8,1,521105.78,-4012670.5,1,521142.88,-4012672.2,1,521177.6,-4012677.2,1,521204.88,-4012682.5
11_2_èÌî÷ê¸_ìåì˙ñ{ó∑ãqìSìπ,0,584349.44,-4053609.5,1,584471.2,-4053798.8
12_4_èÌëçê¸_ä÷ìåìSìπ,0,522477.78,-3981037.2,1,522582.8,-3981121.0
11_2_èÌî÷ê¸_ìåì˙ñ{ó∑ãqìSìπ,0,582397.6,-4044877.5,1,582280.44,-4044569.5
11_2_èÌî÷ê¸_ìåì˙ñ{ó∑ãqìSìπ,0,587123.7,-4058353.0,1,587142.9,-4058608.0
12_5_ëÂêÙé≠ìáê¸_é≠ìáó’äCìSìπ,0,570635.6,-4008835.0,1,570616.75,-4008797.0,1,570575.25,-4008713.2
12_4_é≠ìáìSìπê¸_é≠ìáìSìπ,0,565769.5,-3996783.8,1,565733.4,-3996765.5,1,565713.7,-3996751.5,1,565700.8,-3996739.2,1,565666.7,-3996700.2,1,565639.9,-3996663.0,1,565529.44,-3996494.2,1,565339.8,-3996203.2,1,565282.7,-3996116.0,1,565254.6,-3996068.8,1,565213.7,-3995993.0,1,565076.2,-3995726.2,1,565038.9,-3995650.5,1,564884.3,-3995340.5,1,564865.0,-3995307.5,1,564851.06,-3995286.8,1,564840.5,-3995271.5,1,564825.5,-3995253.5,1,564801.8,-3995231.5,1,564783.44,-3995215.5,1,564756.6,-3995196.8,1,564707.94,-3995169.8,1,564663.3,-3995144.0,1,564610.5,-3995106.5,1,564560.9,-3995064.0,1,564520.8,-3995026.0,1,564443.8,-3994938.8
12_5_ê^â™ê¸_ê^â™Ëcìπ,0,520695.38,-4014442.0,1,520682.72,-4014479.2,1,520661.94,-4014535.2,1,520648.75,-4014570.8,1,520634.94,-4014613.5,1,520633.03,-4014621.0,1,520619.16,-4014670.2,1,520612.2,-4014701.2,1,520610.38,-4014710.0,1,520599.62,-4014768.5,1,520591.97,-4014825.2,1,520587.38,-4014900.8,1,520589.06,-4014989.5,1,520593.34,-4015032.8,1,520593.94,-4015045.8,1,520595.78,-4015070.8,1,520606.2,-4015146.0,1,520611.72,-4015191.5,1,520614.12,-4015206.5,1,520617.2,-4015235.5,1,520620.28,-4015258.8,1,520620.88,-4015269.2,1,520633.16,-4015360.2,1,520638.62,-4015399.5,1,520638.6,-4015407.8,1,520647.84,-4015480.5,1,520665.66,-4015614.5,1,520674.2,-4015689.8,1,520688.28,-4015797.5,1,520695.0,-4015846.8,1,520701.16,-4015888.0,1,520720.72,-4016041.0,1,520721.34,-4016051.8,1,520723.8,-4016069.8,1,520731.78,-4016142.8,1,520733.6,-4016180.8,1,520737.12,-4016241.8,1,520736.97,-4016298.2,1,520736.03,-4016318.8,1,520728.75,-4016365.0,1,520716.22,-4016426.8,1,520704.88,-4016473.2,1,520692.28,-4016520.5,1,520635.56,-4016719.0
12_4_é≠ìáìSìπê¸_é≠ìáìSìπ,0,567037.2,-3996450.8,1,566963.56,-3996468.0
11_2_èÌî÷ê¸_ìåì˙ñ{ó∑ãqìSìπ,0,548337.56,-4000509.8,1,548439.94,-4000324.2,1,548449.2,-4000308.2,1,548479.8,-4000252.8
12_4_èÌëçê¸_ä÷ìåìSìπ,0,520985.9,-3991988.8,1,520956.94,-3992098.2
11_2_êÖåSê¸_ìåì˙ñ{ó∑ãqìSìπ,0,567145.7,-4026242.5,1,567222.9,-4026376.5,1,567278.1,-4026477.0,1,567368.0,-4026648.0,1,567396.7,-4026716.0,1,567413.06,-4026764.5,1,567424.56,-4026808.2,1,567438.94,-4026886.2,1,567443.9,-4026929.5,1,567463.44,-4027121.5,1,567475.3,-4027253.5,1,567481.3,-4027344.2,1,567482.8,-4027384.0,1,567481.9,-4027413.2
12_4_èÌëçê¸_ä÷ìåìSìπ,0,527076.25,-3970056.5,1,526903.94,-3970155.5,1,526703.4,-3970265.2,1,526683.1,-3970277.0,1,526315.06,-3970487.2,1,526225.1,-3970538.5,1,525871.2,-3970725.2,1,525802.8,-3970756.8,1,525637.4,-3970833.5,1,525427.25,-3970930.5
